user_id,Recency,Frequency,Monetary
513239068,32,38,142.99
513249276,133,11,46.11
513253314,80,11,32.27
513255667,38,23,70.12
513257668,127,2,12.760000000000002
513259700,59,14,43.24
513262474,10,10,58.09
513268863,80,2,14.07
513269749,20,2,10.58
513279603,54,89,413.32
513285998,111,4,52.54
513287995,89,1,15.87
513291325,85,2,10.48
513291667,88,60,347.93
513297946,93,18,65.74
513298898,124,8,72.06
513299920,147,5,18.32
513307061,147,13,39.04
513313942,48,1,50.0
513319188,43,14,42.54
513320958,53,3,12.54
513322311,5,4,35.3
513326180,27,18,44.76
513328314,130,1,55.56
513350537,65,3,17.939999999999998
513350649,128,4,63.81
513353711,39,4,10.620000000000001
513359116,53,12,40.29
513362486,12,13,95.42
513363837,68,4,15.88
513366849,129,5,20.64
513369131,139,13,111.98
513372229,89,3,23.97
513378911,9,117,677.63
513379802,18,14,74.67
513382779,23,1,12.0
513385347,73,5,34.76
513389440,133,15,50.290000000000006
513396697,81,28,125.03
513405121,33,6,41.1
513419165,98,3,47.88
513424361,44,5,8.21
513424812,72,10,22.17
513425844,39,4,13.17
513427398,92,6,21.619999999999997
513427591,18,88,457.8
513435000,107,15,66.44
513446312,100,25,50.480000000000004
513454238,7,4,93.66000000000001
513455730,74,11,30.09
513457615,92,52,125.93
513458806,92,3,10.59
513463027,91,3,9.690000000000001
513463633,6,27,140.03
513466752,69,9,56.26
513473365,114,2,1.35
513474161,125,4,21.009999999999998
513475757,10,3,17.37
513479812,18,26,87.19
513481024,112,1,15.4
513492638,76,9,19.75
513495722,120,2,13.010000000000002
513501881,103,8,119.99
513504919,147,8,112.63000000000001
513508888,65,3,15.08
513509983,108,3,12.379999999999999
513512779,116,14,52.78
513517048,82,3,14.36
513520401,86,45,79.8
513521789,137,2,2.22
513528244,64,2,15.3
513531217,104,6,24.8
513531573,28,9,87.7
513551334,149,9,61.57000000000001
513554807,33,10,48.260000000000005
513600335,140,10,34.38
513635725,95,5,26.49
513643456,26,9,70.7
513645988,39,14,40.38
513656516,37,29,129.09
513661441,31,14,40.12
513675604,83,4,10.39
513685592,40,5,16.85
513690619,93,16,39.5
513693530,137,3,21.81
513694854,83,14,45.29
513700727,105,2,10.639999999999999
513700745,3,4,43.67
513707100,68,6,44.92
513710308,29,4,58.29
513726155,36,21,101.76
513726486,12,2,8.26
513728543,32,19,62.2
513728556,76,1,2.56
513732738,121,6,28.19
513735036,140,14,42.82
513735163,116,4,10.47
513742191,18,63,301.99
513745709,37,1,13.02
513748172,97,1,19.43
513748524,21,17,63.53
513748895,102,2,13.02
513756164,74,14,41.67
513757301,108,1,18.1
513761726,92,12,47.75
513764557,113,3,65.53
513765140,32,8,48.24
513778069,16,21,73.64
513778904,138,3,11.59
513779200,105,3,2.37
513779798,130,3,9.85
513781480,10,2,22.22
513784658,42,2,10.54
513785109,146,53,256.2
513787056,22,36,175.45
513795793,139,5,33.1
513802820,129,32,75.57
513813429,45,2,6.97
513816131,32,25,48.7
513816173,69,6,25.84
513819721,74,6,26.31
513821607,116,2,11.41
513823370,35,51,185.71
513825288,28,25,65.01
513828797,68,10,34.410000000000004
513829664,54,4,19.04
513834226,20,1,13.87
513835057,22,6,57.08
513842049,27,29,110.09
513844453,53,5,52.94
513847258,150,10,64.89
513847295,57,14,77.11999999999999
513858110,130,4,12.58
513862714,128,4,26.27
513877874,14,12,62.8
513882289,19,19,58.95
513890032,89,6,52.39
513890350,93,2,33.99
513893239,17,16,108.67
513896036,59,2,22.54
513897141,53,12,41.84
513898362,5,8,26.57
513898426,127,36,51.75
513898480,108,9,61.800000000000004
513904455,33,2,17.12
513904978,5,22,80.48
513905720,96,7,50.0
513908715,72,13,86.87
513912703,67,2,11.43
513912907,81,7,33.65
513913671,18,5,10.24
513922266,12,21,151.31
513928065,20,3,39.06
513931240,31,70,356.75
513931357,6,7,38.18
513933417,103,12,72.95
513933436,124,18,103.24
513934589,57,5,25.41
513937887,37,1,26.19
513942257,76,3,24.77
513944038,93,10,33.74
513947421,44,6,49.78
513955310,134,3,21.38
513965923,62,6,18.0
513974956,37,9,20.330000000000002
513983952,64,21,90.3
513984945,123,9,23.79
513987429,125,37,155.02
514003567,4,32,152.59
514003678,124,8,41.53
514015698,89,8,23.53
514017916,103,13,45.5
514024021,21,14,119.93
514029015,115,13,437.0
514029586,32,4,8.41
514039141,3,66,354.25
514041459,27,26,110.15
514043018,114,18,88.89
514045434,33,31,112.23
514048070,27,17,96.02
514050774,12,6,43.18
514050868,32,4,30.299999999999997
514052678,87,2,9.9
514057793,133,4,36.9
514058809,56,3,13.18
514059115,102,5,14.84
514060022,122,4,9.61
514060319,34,4,11.89
514065098,16,4,13.629999999999999
514068156,90,9,52.120000000000005
514069650,142,7,22.759999999999998
514075797,126,4,10.1
514079261,20,56,287.15
514087376,115,4,16.46
514088101,79,33,101.5
514092043,127,3,14.709999999999999
514092444,10,8,54.93
514093818,33,1,13.17
514094384,92,1,66.29
514096459,111,1,3.17
514103354,38,2,11.44
514104224,5,4,8.83
514111083,32,37,84.9
514111955,68,5,27.62
514115675,70,9,64.55
514116840,42,10,120.47
514117000,29,3,31.93
514118882,85,2,33.29
514127525,150,2,32.86
514135220,112,5,24.240000000000002
514142992,68,2,2.38
514147481,92,4,18.259999999999998
514148430,117,4,10.600000000000001
514149624,93,18,52.31
514157871,42,25,133.04
514160528,97,6,34.980000000000004
514161649,4,4,20.950000000000003
514169925,93,2,33.12
514170464,151,13,38.08
514175340,73,13,66.18
514177479,100,9,26.61
514178129,96,2,55.230000000000004
514179082,34,60,372.41
514181182,93,15,140.22
514182607,18,28,337.49
514187734,92,13,53.64
514187928,125,16,53.52
514189365,50,6,23.380000000000003
514190586,139,15,73.97
514191661,65,4,8.57
514191907,24,52,226.17000000000002
514192230,51,16,80.46
514193178,99,13,29.42
514197123,99,11,87.51
514197540,40,15,48.06
514197801,2,4,70.80000000000001
514200564,15,13,75.78
514203640,93,22,54.1
514204374,124,2,13.7
514205370,87,10,40.580000000000005
514206027,121,3,10.61
514213337,16,3,31.740000000000002
514214025,99,7,21.75
514216089,134,1,35.24
514219435,73,8,36.790000000000006
514219929,42,14,167.29
514225161,13,22,109.97
514228796,2,7,19.95
514231034,58,1,122.22
514239608,93,5,47.019999999999996
514241746,39,11,34.34
514244459,127,8,34.4
514250754,62,28,182.75
514250860,151,2,15.5
514252634,19,8,65.38
514254955,56,3,40.0
514262399,63,16,49.55
514263116,69,13,25.4
514269274,123,6,52.08
514275155,142,5,10.41
514276014,19,8,57.45
514289213,10,4,9.29
514292431,74,1,7.94
514292737,27,22,91.65
514295081,74,1,38.35
514297068,5,8,20.83
514305570,73,3,30.470000000000002
514307796,136,3,13.94
514314970,24,12,48.07
514325122,76,13,99.16
514328341,40,4,13.330000000000002
514331213,100,11,31.099999999999998
514333400,116,5,22.76
514338873,20,4,23.650000000000002
514339334,78,4,21.03
514341486,52,4,38.050000000000004
514342656,27,14,74.61
514349283,146,15,46.29
514350511,86,4,8.96
514354817,45,3,28.11
514358705,26,5,7.1
514359954,80,13,30.97
514361210,151,11,29.17
514362725,114,18,95.09
514362763,64,3,66.64999999999999
514369236,74,1,12.22
514369754,57,6,22.38
514371544,40,16,73.98
514373338,15,8,29.39
514377849,13,9,43.09
514378542,79,2,10.48
514379835,38,5,32.93
514380216,0,34,270.44
514392875,16,1,1.84
514413630,116,1,76.19
514428560,74,2,5.62
514442961,140,4,22.619999999999997
514452366,69,8,23.67
514455276,21,56,325.07
514456268,80,1,85.56
514458375,51,3,22.229999999999997
514463703,34,31,92.66
514466494,46,2,33.620000000000005
514472714,148,3,24.759999999999998
514479179,34,10,41.28
514482220,46,6,25.240000000000002
514485553,54,12,48.48
514490888,57,26,64.87
514491417,125,18,82.15
514491578,44,23,179.88
514492601,92,3,15.049999999999999
514497183,142,3,11.9
514500270,19,6,26.4
514500773,98,5,24.38
514502987,141,9,41.54
514505261,3,109,559.32
514506717,34,60,177.31
514506737,106,2,22.66
514509411,19,4,18.36
514513073,47,4,13.629999999999999
514515835,77,4,19.32
514518923,39,29,70.13
514524693,141,3,11.73
514530530,122,10,48.06
514532426,34,24,46.160000000000004
514538670,19,14,58.46
514538787,137,6,25.09
514542945,65,9,41.24
514551817,8,82,278.32
514557155,17,103,497.01
514558646,7,29,73.5
514562574,100,13,169.04000000000002
514564740,138,21,83.31
514566918,75,76,241.82
514571121,131,8,24.18
514571220,4,8,29.28
514572838,99,4,112.67999999999999
514578840,25,1,10.32
514580218,40,4,22.82
514580903,29,3,11.7
514583473,135,2,7.35
514583723,95,9,31.33
514588503,148,3,20.130000000000003
514590674,146,2,16.03
514594956,102,4,25.36
514597679,33,7,46.33
514598259,100,11,53.94
514598683,135,22,76.5
514598777,96,9,16.88
514599585,72,7,75.47
514606406,13,4,23.48
514607028,76,15,37.66
514609176,46,1,12.06
514609606,135,3,36.47
514615315,54,95,619.44
514616892,126,7,41.010000000000005
514619049,99,31,50.92
514619796,92,10,126.4
514620635,110,4,17.75
514623658,28,6,20.09
514630533,36,3,23.95
514634913,137,1,22.21
514635131,34,34,117.74000000000001
514636493,4,9,56.0
514637336,148,3,14.6
514640715,109,8,14.55
514649199,120,5,11.8
514650192,147,15,64.73
514656191,38,3,15.82
514656993,23,40,71.73
514661160,6,42,234.6
514664661,145,5,22.55
514665495,75,41,94.78
514673002,138,8,10.63
514678800,17,8,42.83
514679694,138,2,24.2
514684540,75,53,51.69
514690265,101,4,18.67
514692243,51,34,246.54
514692545,5,9,43.43
514694761,5,2,10.05
514696762,72,7,25.99
514703164,71,13,35.47
514703299,123,6,18.25
514703575,94,6,34.29
514711229,151,1,10.95
514726175,55,7,27.77
514729294,71,12,22.87
514729728,38,1,10.32
514733743,128,5,41.1
514734211,2,14,56.11000000000001
514736287,40,121,526.11
514737647,146,5,70.37
514762893,33,8,20.509999999999998
514764286,121,16,106.49
514766907,99,27,104.71
514772023,143,1,13.33
514776847,40,10,192.37
514783317,4,20,69.81
514784399,149,12,12.68
514788570,21,22,153.26
514792233,139,6,9.09
514799015,12,2,11.12
514807185,92,4,19.68
514808192,5,98,615.77
514810779,9,5,29.73
514815333,99,3,13.96
514815987,113,1,46.02
514821006,146,6,85.56
514823736,39,27,119.88000000000001
514826204,122,3,39.36
514833400,73,13,37.14
514835125,38,19,33.15
514836062,51,7,56.79
514837488,36,22,57.76
514839293,48,3,13.15
514844267,2,7,113.18
514845146,129,5,73.35000000000001
514846889,40,13,33.980000000000004
514847725,68,1,8.73
514849533,16,82,390.62
514868277,43,9,40.83
514901174,97,2,45.76
514908450,4,262,695.65
514913248,139,5,10.5
514923506,109,18,143.61
514937948,39,47,162.43
514940592,73,6,16.24
514947836,143,1,23.02
514948602,17,4,8.36
514949918,2,6,15.649999999999999
514949942,16,9,10.73
514959515,127,5,26.75
514961719,120,1,17.38
514964905,1,7,27.080000000000002
514969810,74,2,48.73
514973259,75,41,146.15
514981412,121,15,32.04
514984060,106,3,9.52
514986226,1,5,12.66
514986352,115,20,30.32
514988758,23,2,16.38
514993252,107,8,18.56
514996916,14,2,16.35
514998364,102,3,9.27
514998695,38,4,13.92
514999707,67,4,9.72
515002960,0,1,15.71
515004774,37,1,5.24
515004971,38,16,46.519999999999996
515007089,137,3,12.38
515007518,50,7,30.24
515008198,9,22,85.15
515011656,89,11,42.83
515011750,121,4,49.97
515012982,16,9,43.66
515014756,79,7,45.21
515017830,145,6,17.55
515020110,43,41,274.24
515021538,113,32,121.11
515022382,130,4,131.91
515028362,38,6,12.530000000000001
515028844,88,1,11.57
515035133,119,9,33.25
515060254,80,5,43.55
515062041,114,5,14.73
515064124,108,19,147.07999999999998
515066633,131,34,88.03
515069691,18,23,93.82
515073234,1,4,44.45
515073354,49,1,7.86
515075571,46,5,25.86
515083371,39,7,39.68
515084121,70,4,8.65
515084812,45,3,48.19
515086202,117,14,34.58
515089281,23,50,125.17999999999999
515093212,116,8,21.05
515094301,67,19,77.97
515095608,131,19,29.5
515100988,33,6,60.99
515110687,100,15,63.02
515112401,97,8,51.12
515112987,26,23,86.98
515113054,54,7,69.0
515116264,116,7,31.52
515117292,114,43,173.37
515119241,123,3,51.900000000000006
515120979,107,5,33.78
515127068,5,27,120.78
515128691,55,13,50.92
515129333,80,8,30.19
515129526,99,6,57.64
515133205,136,4,42.349999999999994
515135743,93,3,9.79
515138081,109,9,44.28
515142357,100,9,101.33
515143608,47,16,65.73
515149682,46,11,91.19
515150564,99,16,109.92999999999999
515152341,25,14,44.03
515153520,127,2,11.829999999999998
515162123,65,13,74.62
515175018,150,4,46.19
515179030,17,14,23.48
515185228,134,1,0.73
515191184,38,3,14.28
515197373,57,3,23.02
515209182,45,33,169.19
515211347,141,4,8.09
515222147,26,6,40.349999999999994
515222420,119,2,9.9
515224320,51,2,22.45
515231284,20,7,41.62
515231509,25,78,368.08
515232127,5,2,4.66
515246326,107,3,16.990000000000002
515247042,25,3,12.799999999999999
515248676,92,1,9.52
515248808,115,3,7.23
515250162,91,5,12.52
515252038,13,21,93.0
515254376,37,60,144.75
515255867,131,9,43.59
515256004,71,6,17.21
515258108,13,1,5.24
515258178,80,1,0.4
515268988,102,8,36.54
515272426,107,4,43.19
515273713,1,6,26.35
515278244,97,34,72.67
515279771,150,8,29.72
515285785,58,12,40.51
515288252,92,5,32.97
515288468,10,14,79.64
515294021,147,3,18.560000000000002
515299981,99,14,167.83
515300041,15,44,334.17
515309844,26,7,21.830000000000002
515320936,86,8,46.7
515328812,38,7,26.5
515331571,72,8,12.870000000000001
515335909,116,1,16.51
515339519,140,17,98.98
515342788,120,7,18.9
515361788,93,35,107.4
515363589,49,2,2.77
515364189,147,9,34.55
515369661,128,6,28.759999999999998
515373778,137,2,19.68
515376476,138,8,47.03
515393507,106,5,10.48
515393619,65,2,9.58
515396957,95,2,11.51
515401931,80,7,45.33
515406770,149,4,13.64
515411336,48,3,20.19
515416885,17,33,55.68
515417680,113,33,63.94
515418581,19,4,29.560000000000002
515420958,12,17,78.74
515424174,54,18,16.93
515429548,129,2,20.950000000000003
515431898,47,33,87.06
515432260,45,6,44.11
515436982,12,9,12.7
515438559,1,3,59.21
515438846,82,4,16.67
515439867,120,16,47.68
515443495,9,29,182.35
515445681,149,2,18.47
515450592,20,11,38.39
515451405,14,29,115.15
515453792,84,3,35.65
515456342,25,8,40.87
515459709,19,20,131.22
515469517,77,17,43.4
515476528,118,2,10.48
515480556,26,1,82.54
515484678,69,5,41.589999999999996
515493171,96,11,20.07
515495987,7,9,39.32
515499300,99,7,26.24
515500520,31,2,69.45
515501624,121,19,55.59
515502843,45,4,36.989999999999995
515504531,130,7,58.25
515507580,73,3,120.03
515510490,55,13,53.09
515512813,0,67,293.56
515514019,111,14,93.25
515519238,119,4,15.56
515524187,35,42,127.82000000000001
515526901,31,6,19.68
515529777,1,18,98.33
515531382,86,1,17.62
515532484,67,4,15.379999999999999
515542851,68,9,46.5
515543578,97,12,50.63
515547636,116,2,22.22
515548627,141,2,12.22
515551592,27,36,119.56
515553319,110,1,14.51
515562149,98,3,26.19
515562592,103,10,63.86000000000001
515579128,9,3,11.75
515585617,41,13,66.75
515588278,119,13,33.980000000000004
515598712,3,8,38.47
515598808,142,2,16.03
515608638,99,4,5.35
515611011,112,1,12.54
515621892,32,28,198.54999999999998
515628608,51,5,88.38000000000001
515634267,43,20,175.66
515641465,35,12,63.13
515645452,15,4,21.64
515659988,70,7,49.519999999999996
515662022,14,94,309.39
515662585,125,8,28.520000000000003
515666118,110,3,15.72
515669031,20,18,104.41
515675368,143,35,168.36
515676793,85,6,15.53
515679356,0,29,100.03
515682037,44,15,49.64
515684480,57,2,17.46
515689906,118,1,11.43
515695131,74,3,54.77
515696385,81,7,47.64
515702286,78,72,315.68
515702455,11,7,38.099999999999994
515702592,81,156,437.45
515706118,105,3,13.19
515706869,18,6,36.94
515712414,97,27,172.37
515714366,86,3,80.16
515721452,32,18,61.6
515722990,18,14,135.6
515723346,3,61,175.75
515724633,51,2,10.65
515729033,132,27,122.44999999999999
515730669,116,3,20.060000000000002
515730955,45,2,4.76
515740793,149,3,48.71
515751516,77,5,8.79
515762404,50,26,57.87
515762600,50,40,117.7
515771834,100,19,82.66
515787781,7,24,91.62
515791636,7,1,5.56
515804869,110,2,11.129999999999999
515816090,113,12,19.02
515825580,70,31,135.89000000000001
515827375,110,3,15.709999999999999
515833086,16,1,46.02
515835762,72,4,13.15
515838704,145,2,23.72
515840106,124,5,34.99
515841826,26,2,10.74
515842801,119,9,10.4
515843187,51,5,43.18
515844859,106,12,37.08
515846467,108,13,45.04
515848252,150,1,10.32
515853562,130,10,68.03
515857204,131,9,37.559999999999995
515860336,4,5,62.52
515863067,50,7,27.099999999999998
515866253,25,1,19.52
515871944,17,10,36.64
515873010,77,9,210.45
515875150,4,28,206.67
515886217,38,4,15.540000000000001
515887612,129,3,17.53
515887888,3,3,23.11
515889372,131,2,10.7
515894128,56,2,10.55
515906640,10,33,297.51
515907823,47,5,17.8
515908055,23,12,27.16
515908327,47,21,63.41
515911046,103,14,78.42999999999999
515913650,23,7,83.1
515917889,67,11,30.1
515919437,76,1,26.98
515926230,2,25,55.32
515929110,32,36,155.97
515930310,46,1,19.37
515931985,80,6,19.93
515936057,54,30,226.35
515936081,77,5,18.55
515938546,103,1,13.54
515943001,32,35,178.56
515944321,18,10,41.2
515946630,102,3,20.96
515947193,33,1,18.25
515948503,99,6,13.16
515952958,75,3,19.75
515953564,123,10,50.44
515954206,67,9,25.99
515957745,39,6,34.75
515962586,44,20,46.54
515968057,126,6,12.26
515970576,1,8,39.32
515972425,40,3,25.03
515979092,32,3,47.94
515979559,115,3,23.8
515983922,115,9,36.2
515986858,148,2,47.92
515987818,20,3,19.049999999999997
515988583,11,7,9.879999999999999
515995273,112,4,26.25
515995609,0,3,28.09
515996407,40,24,154.45
516001816,151,9,141.73000000000002
516005147,16,3,52.589999999999996
516006292,108,3,38.370000000000005
516009739,136,11,83.98
516010702,50,17,74.76
516010901,127,7,19.580000000000002
516014128,51,3,29.38
516018054,20,9,44.91
516025538,3,17,175.04
516026023,58,19,254.60999999999999
516026345,11,40,250.51
516030157,27,31,69.64
516031886,10,8,72.31
516042605,150,3,13.55
516043522,134,45,379.8
516056351,72,3,11.75
516057470,141,8,196.68
516060923,30,7,24.099999999999998
516061242,83,2,4.470000000000001
516064455,106,2,17.799999999999997
516066950,33,4,23.76
516075115,114,2,14.28
516079357,2,1,76.19
516087671,99,5,44.239999999999995
516087752,101,6,11.6
516096415,75,9,37.04
516100140,103,2,9.21
516104342,105,3,11.89
516109291,111,5,18.57
516112569,68,10,29.419999999999998
516113445,109,9,50.160000000000004
516120234,95,5,7.85
516121531,78,1,13.33
516124746,145,12,20.42
516127035,49,7,15.309999999999999
516137409,110,4,14.3
516138060,46,6,15.61
516139069,99,21,110.68
516155177,112,6,28.63
516155904,137,10,92.38
516157870,146,2,41.18
516162652,28,32,93.01
516167292,62,5,44.230000000000004
516169182,13,13,72.11
516171451,44,1,6.98
516199419,32,72,412.48
516204225,24,245,709.45
516205697,24,7,49.07
516209910,40,31,152.55
516212132,112,3,37.74
516236737,142,25,80.33
516242106,63,2,41.74
516258183,126,24,56.72
516269974,67,2,15.48
516281306,98,22,146.23
516296476,142,5,17.36
516297257,132,3,23.63
516305053,7,5,45.08
516305639,149,11,28.34
516309850,143,7,84.55
516310362,72,6,21.59
516311541,151,2,9.790000000000001
516312039,109,6,20.14
516318855,40,30,130.75
516327368,28,30,112.08
516330464,49,1,17.24
516330675,33,34,131.75
516332804,4,15,38.6
516333479,104,15,45.0
516340859,9,9,38.13
516348577,93,16,69.06
516353425,15,3,9.04
516354021,133,7,25.490000000000002
516357359,10,1,2.73
516362396,52,40,167.39000000000001
516365433,138,8,15.670000000000002
516367396,150,21,38.73
516367844,123,3,10.44
516370119,25,101,375.93
516370583,133,3,5.38
516377882,36,11,29.9
516390478,99,2,11.7
516406468,125,5,8.65
516414448,20,1,12.0
516414963,122,8,29.5
516425358,50,3,45.34
516427350,110,12,40.21
516430410,133,7,29.85
516432333,135,12,48.849999999999994
516433645,78,1,23.81
516435379,35,7,47.92
516437587,129,3,46.8
516441192,122,13,50.21
516446190,134,7,106.34
516447289,117,4,30.64
516447424,40,11,43.88
516454754,125,22,101.56
516459711,69,5,9.83
516471166,53,4,16.25
516474164,63,5,10.81
516474231,86,13,69.44
516477502,52,1,5.79
516481291,33,3,14.190000000000001
516482547,35,8,14.79
516493244,54,2,8.79
516498152,4,17,43.92
516499002,132,8,30.71
516503390,53,4,46.13
516504623,114,76,206.89000000000001
516515364,75,10,31.01
516520393,129,2,4.35
516525390,78,1,23.02
516526131,32,38,114.95
516526376,40,4,10.11
516529426,6,8,9.89
516530435,4,65,627.91
516533034,32,41,138.85
516533903,33,27,158.26999999999998
516536121,126,4,21.26
516537934,66,3,17.46
516539779,91,4,12.600000000000001
516540870,108,6,32.74
516545904,91,19,49.96
516550606,24,2,4.99
516553151,47,9,53.28
516555496,32,15,35.96
516558227,12,16,77.57000000000001
516559345,91,2,1.97
516565504,72,3,14.43
516598068,105,20,43.6
516598909,0,7,42.14
516603493,108,11,23.29
516614961,90,4,88.97
516616194,9,4,40.67
516630901,86,3,13.01
516633555,6,12,17.85
516634663,24,18,195.67
516647906,103,10,134.45
516651409,41,4,26.85
516656226,111,17,76.03
516658269,14,4,15.24
516658406,99,16,102.45
516659458,98,2,165.41000000000003
516667124,116,2,14.43
516670430,111,1,14.29
516675665,92,6,48.08
516678240,98,2,9.72
516682000,56,7,16.33
516683873,136,4,24.200000000000003
516685100,103,27,88.29
516694046,18,13,101.42
516694222,38,51,179.42
516695237,112,5,68.02
516695852,16,30,78.75
516696205,70,4,32.46
516696827,130,3,9.68
516699300,70,9,127.89999999999999
516709376,77,8,24.05
516710382,117,14,88.56
516716310,67,17,70.82000000000001
516716612,114,8,30.22
516719490,113,2,4.51
516719540,93,19,25.79
516721769,72,6,43.67
516725846,117,8,66.33
516726364,92,27,70.26
516738851,125,18,147.93
516739344,34,2,10.780000000000001
516740689,93,6,31.55
516740879,97,12,21.63
516742791,138,2,7.29
516748693,43,13,50.45
516750549,79,7,17.42
516752123,44,2,5.24
516764320,98,2,194.54999999999998
516764961,97,33,120.59
516765485,71,9,29.35
516768752,137,46,72.32
516770015,126,2,16.59
516772525,36,16,61.96
516772652,77,4,25.57
516781638,110,4,14.48
516783382,105,5,17.08
516784171,117,9,70.65
516793699,29,73,140.62
516795570,139,4,15.870000000000001
516804256,89,5,21.58
516807034,5,6,31.909999999999997
516809876,100,27,136.07
516811095,75,10,92.33
516811990,100,56,110.85000000000001
516814697,30,8,87.64
516818031,1,8,74.49000000000001
516820123,0,13,53.33
516835637,0,13,48.37
516837175,63,5,25.51
516843269,147,5,16.52
516865517,110,8,33.51
516869047,129,53,114.71
516869350,109,4,9.99
516873264,114,25,139.71
516875856,55,5,16.63
516879071,33,3,11.43
516885636,105,10,46.45
516889113,104,12,41.83
516902385,126,5,12.3
516905676,25,10,38.12
516913592,118,3,10.77
516916057,124,5,49.29
516921923,119,2,12.38
516922964,29,18,87.78
516923300,56,5,51.17
516927748,117,25,103.56
516928884,92,46,95.77
516931829,4,59,172.97
516932789,113,19,90.75
516933630,24,1,20.0
516936796,148,6,9.530000000000001
516937868,54,4,11.31
516938044,137,9,46.86
516940165,24,10,32.54
516942758,99,8,24.04
516942942,75,8,27.86
516943251,100,2,11.46
516951580,84,23,36.28
516956190,43,12,33.2
516956534,33,14,37.83
516958040,6,31,71.11999999999999
516961043,140,12,99.5
516965893,38,3,17.86
516966615,114,4,6.43
516981157,93,10,84.44
516982413,81,3,14.579999999999998
517009283,148,3,22.32
517023454,77,31,170.32999999999998
517030438,55,14,95.85
517031587,109,5,14.049999999999999
517034671,78,7,50.04
517036127,128,2,11.58
517036160,27,18,52.56
517036262,127,5,50.69
517036349,43,21,64.58
517039510,19,12,52.43
517040820,70,5,24.130000000000003
517045234,3,18,53.14
517048530,94,4,37.29
517050730,140,5,42.72
517050761,33,5,36.230000000000004
517053113,31,19,75.73
517053682,86,2,25.29
517057152,38,19,97.44
517061216,73,10,29.53
517062993,32,3,12.39
517064103,43,25,283.6
517078573,26,13,19.8
517078928,7,2,6.27
517089525,16,2,10.16
517089766,116,2,23.14
517092789,4,2,12.379999999999999
517095668,15,8,33.81
517096382,8,12,44.82
517100516,36,20,87.3
517105871,6,178,792.47
517109533,2,2,9.83
517111513,96,9,34.14
517111789,72,4,28.89
517115394,148,2,12.44
517116511,38,7,15.96
517118170,107,2,78.41
517118270,76,32,81.44
517119549,80,3,21.04
517121881,50,4,65.95
517122732,145,3,9.59
517136959,16,2,11.18
517139038,92,6,42.1
517139370,95,9,15.99
517140523,24,4,14.38
517141418,82,3,25.95
517142721,94,1,5.24
517143417,4,10,137.76
517150493,33,4,46.03
517152899,30,1,5.87
517155591,20,12,56.93
517163829,122,23,51.48
517169653,7,7,21.689999999999998
517170212,92,7,25.29
517172218,8,20,97.36
517172583,40,67,199.37
517172766,141,7,11.290000000000001
517173187,130,1,5.21
517180464,139,2,5.390000000000001
517183783,41,12,26.5
517183881,46,38,105.57000000000001
517183956,70,2,24.45
517186925,143,9,12.39
517187121,99,4,21.15
517187547,110,3,11.82
517189072,102,15,31.189999999999998
517196942,43,7,24.7
517197988,145,2,8.81
517198647,9,43,123.03
517199790,92,5,4.18
517199955,36,36,84.06
517201779,86,1,10.48
517205028,29,34,265.95
517205357,7,5,11.63
517207165,131,4,18.9
517208485,53,13,23.45
517210512,122,5,19.15
517210958,4,31,75.15
517211281,139,1,5.54
517237363,129,34,136.74
517241035,101,53,266.9
517241329,33,16,116.71999999999998
517246411,32,11,90.31
517248469,23,13,113.25
517250789,134,1,5.4
517254776,44,2,20.619999999999997
517256135,149,1,62.7
517256481,6,3,12.84
517261941,29,2,88.48
517264302,68,6,44.13
517267290,91,2,10.719999999999999
517268505,49,11,51.76
517272383,13,21,55.64
517273169,87,12,43.64
517280634,71,24,118.44999999999999
517281372,65,5,24.35
517283921,108,10,66.16
517285019,80,1,52.22
517288591,33,30,102.59
517290769,80,4,21.7
517291126,147,2,17.94
517291685,126,12,17.4
517294181,70,7,30.16
517294883,107,7,16.990000000000002
517296742,110,3,19.68
517298141,113,6,46.019999999999996
517300414,97,1,57.3
517300652,115,8,39.26
517310184,114,10,94.75
517317723,115,2,6.58
517324039,65,4,28.4
517325421,65,5,23.67
517326696,11,6,35.519999999999996
517327031,91,21,40.55
517327076,131,5,57.4
517328304,75,18,136.14
517328953,12,27,115.41
517331240,127,3,16.52
517339716,148,22,90.17
517341463,136,12,37.02
517344027,11,8,38.370000000000005
517344443,0,8,28.08
517350677,90,8,98.75
517351896,78,2,8.89
517358571,97,2,100.24000000000001
517359064,48,18,91.3
517361739,138,5,23.380000000000003
517362021,125,32,92.7
517364427,101,16,44.02
517368580,2,13,42.68
517369444,81,24,181.63
517372752,99,21,134.4
517379497,119,13,114.82
517387168,43,15,113.39
517402254,52,5,37.75
517407491,110,14,21.990000000000002
517411494,95,12,25.32
517417842,145,3,10.45
517420066,25,3,17.38
517426120,104,4,8.08
517428198,111,7,47.63
517436442,76,10,40.7
517441440,93,2,10.29
517445511,106,49,162.52
517448059,15,7,21.939999999999998
517448532,109,20,132.92
517454054,85,1,54.76
517464991,146,5,17.4
517467412,147,2,49.73
517473818,79,26,174.11
517476302,44,5,23.18
517478846,130,10,83.21
517482370,37,38,230.15
517482559,42,20,68.46000000000001
517484155,145,2,14.379999999999999
517485456,100,6,16.580000000000002
517490611,82,36,113.87
517491958,40,12,63.64
517494554,139,29,110.24000000000001
517499107,121,1,9.52
517503782,4,15,54.08
517504718,142,11,51.45
517505956,16,5,18.380000000000003
