user_id,recency,frequency,monetary
555717463,150,2,15.95
555717702,151,6,50.769999999999996
555720294,55,7,51.300000000000004
555720538,151,8,15.08
555720908,149,1,11.9
555721025,27,9,11.36
555721222,144,5,33.56
555721286,150,8,44.78
555721724,18,2,49.370000000000005
555723418,151,3,23.21
555724089,151,2,9.260000000000002
555724578,151,2,81.58999999999999
555724614,151,7,43.19
555724863,23,5,24.97
555725050,151,1,0.4
555726801,42,13,75.77
555726808,151,6,37.0
555727726,151,4,11.11
555729500,151,4,35.629999999999995
555729818,151,3,20.32
555729821,151,9,32.6
555729876,151,10,39.29
555732950,52,9,180.47
555734066,59,15,59.34
555734681,150,13,71.45
555735122,132,3,47.230000000000004
555735853,13,22,91.39
555736817,151,5,21.740000000000002
555738287,150,20,55.61
555739550,29,17,75.27
555740705,151,15,45.43
555740854,151,4,19.21
555742361,151,4,33.160000000000004
555743502,151,3,35.36
555744926,151,1,4.76
555745531,151,3,32.85
555746196,104,29,171.98000000000002
555748431,151,4,27.27
555748629,151,4,28.5
555749473,148,3,9.79
555749721,144,5,57.03
555750563,99,36,181.82
555751250,150,8,51.44
555752168,117,1,30.95
555752281,91,5,15.57
555753099,151,7,33.25
555756656,151,14,85.23
555759672,151,3,5.2299999999999995
555759720,30,3,14.35
555760327,151,1,55.56
555760872,151,1,6.11
555761053,151,3,30.799999999999997
555762145,98,12,26.07
555763507,151,3,21.67
555763762,134,10,41.19
555766732,78,8,47.9
555766976,79,21,59.37
555767322,102,2,15.489999999999998
555767750,18,61,505.42999999999995
555768235,151,1,22.21
555768264,150,4,23.06
555769665,150,30,151.48
555770439,151,4,11.43
555772193,95,24,139.23
555772236,151,2,4.92
555773238,76,8,19.25
555773418,148,3,31.270000000000003
555774187,128,14,65.22
555774581,121,3,6.720000000000001
555775173,70,41,213.75
555775618,18,8,11.99
555776660,107,4,21.8
555776914,23,24,193.72
555778382,150,9,9.52
555778526,64,5,20.400000000000002
555778948,150,5,14.84
555781292,76,6,38.86
555783034,150,1,14.51
555783424,151,2,5.949999999999999
555783554,151,3,16.27
555784229,38,4,20.21
555785037,151,1,5.95
555785738,150,1,18.25
555786132,114,5,46.82
555787356,33,15,75.96000000000001
555787420,150,4,46.36
555788191,150,6,9.99
555789165,150,2,17.85
555789706,150,5,23.96
555790106,15,43,152.26
555790999,151,1,75.4
555791072,151,1,15.87
555792096,102,5,18.89
555792376,101,11,53.04
555792857,90,121,443.42
555792893,104,2,6.62
555793418,150,3,17.05
555794603,146,2,9.82
555794665,151,11,91.89
555797301,150,5,8.83
555798364,2,27,100.91
555799872,151,2,8.73
555800750,24,5,9.58
555801714,89,7,21.89
555801715,136,27,94.08
555801729,145,7,16.68
555802024,146,1,3.97
555803552,151,2,16.75
555804168,100,3,12.64
555805234,151,4,41.9
555805605,150,7,26.25
555807157,150,6,15.58
555808763,151,2,22.740000000000002
555815351,100,31,163.38
555826523,150,4,15.52
555844092,104,1,11.11
555845560,150,7,22.740000000000002
555848193,145,19,58.19
555851963,113,5,36.230000000000004
555853518,22,35,339.28000000000003
555855548,144,9,40.43
555857334,100,10,41.2
555857937,112,38,104.42999999999999
555858147,149,8,15.120000000000001
555858278,150,8,21.95
555859949,103,19,52.81
555860848,150,2,21.43
555861238,145,1,42.86
555862689,150,5,14.51
555863323,13,29,214.85
555863361,150,4,11.08
555863496,150,8,48.39
555865178,30,42,173.36
555866877,97,18,32.21
555866954,84,9,37.6
555867035,150,3,26.42
555868080,50,3,40.870000000000005
555868471,150,7,20.13
555870104,75,3,14.11
555870336,142,4,40.45
555870372,150,8,26.39
555872056,30,5,7.9399999999999995
555872719,150,2,12.059999999999999
555873208,150,3,9.6
555873990,102,15,119.32000000000001
555874544,119,14,37.49
555875372,148,16,48.71
555877567,149,4,18.24
555878483,144,6,62.55
555880089,150,10,33.89
555880177,150,6,20.91
555880500,23,5,17.6
555881589,150,14,58.53
555883557,142,11,69.22
555883849,150,1,5.16
555884679,12,13,44.63
555885662,150,13,108.35
555888972,24,29,113.19
555890441,56,10,46.46
555891214,77,10,35.48
555891916,125,3,20.67
555892216,136,7,24.52
555892982,150,3,8.41
555893635,71,1,20.63
555895284,45,5,34.63
555895369,150,4,11.66
555895832,69,2,10.48
555896166,87,1,17.81
555896953,150,7,94.05
555897893,150,5,15.29
555898119,150,8,63.98
555898847,87,12,33.47
555899599,150,1,14.13
555900105,150,1,9.52
555901651,150,2,16.35
555902615,149,5,7.68
555903752,150,1,10.32
555904348,145,12,77.08
555904455,150,14,57.91
555905976,150,6,14.82
555905979,138,3,9.14
555906660,150,3,14.29
555906849,17,5,58.81
555907419,8,9,17.44
555909039,147,6,7.46
555910020,86,7,20.06
555911169,150,3,24.04
555911376,121,4,59.39
555912110,149,2,9.21
555913926,150,3,14.29
555914215,150,3,11.260000000000002
555914780,150,8,27.96
555915422,66,4,30.439999999999998
555915460,150,1,18.1
555916301,150,3,15.270000000000001
555917191,18,6,19.9
555917770,81,3,27.46
555920023,143,6,15.38
555921331,63,6,50.980000000000004
555921782,150,4,47.28
555922072,150,3,12.940000000000001
555922354,150,2,6.66
555922963,150,2,16.02
555924843,32,45,273.49
555925681,102,7,37.58
555925823,150,2,1.11
555926308,145,1,9.52
555926541,150,3,19.35
555927140,150,10,35.309999999999995
555927157,150,5,50.32
555927663,145,13,39.129999999999995
555928230,16,36,160.01
555929472,150,4,14.32
555930104,32,5,29.7
555931203,150,9,19.8
555932763,97,7,20.810000000000002
555934044,43,2,9.68
555934116,150,1,95.71
555934411,150,2,7.78
555934550,149,9,18.06
555935632,150,2,10.16
555935892,150,6,21.900000000000002
555935956,144,3,25.47
555936153,149,6,33.4
555936297,150,6,13.71
555936420,103,14,47.14
555937383,150,5,12.7
555938517,135,1,11.75
555939066,35,42,262.16
555939873,150,5,67.97
555940070,150,5,21.19
555940316,52,2,6.970000000000001
555940980,33,5,17.369999999999997
555942273,150,1,7.78
555943948,136,3,32.370000000000005
555944231,25,8,46.36
555945414,150,4,37.16
555945464,150,4,6.49
555946145,14,19,64.29
555946371,135,6,38.17
555946423,150,38,448.57
555946528,150,7,27.31
555946543,150,7,16.53
555946613,150,7,16.2
555946846,118,6,20.83
555947852,147,5,13.780000000000001
555948054,150,6,9.34
555948090,149,3,7.910000000000001
555948439,107,5,15.469999999999999
555948531,148,5,31.580000000000002
555948859,35,4,78.58
555949050,135,9,19.64
555950099,105,6,37.12
555950506,150,1,14.29
555951157,150,1,13.49
555951433,20,5,18.810000000000002
555952052,150,16,64.92
555952056,139,9,17.02
555952612,111,4,75.7
555954336,150,6,10.38
555954410,25,4,59.5
555954580,106,11,36.98
555954583,150,1,7.7
555954625,142,3,5.16
555954682,121,2,22.46
555955101,149,3,18.44
555956106,150,3,7.3100000000000005
555956407,135,2,20.93
555956907,150,2,10.219999999999999
555957066,5,22,76.31
555957564,133,3,2.19
555957623,103,31,154.23
555957794,24,10,32.050000000000004
555957862,138,1,12.38
555957938,150,2,19.84
555960737,86,4,22.990000000000002
555963213,146,2,6.73
555963268,58,5,18.72
555964207,139,1,6.19
555965323,150,5,55.49
555965426,150,3,12.120000000000001
555966116,128,10,27.35
555967504,50,3,19.53
555967730,149,5,13.15
555968077,150,1,6.67
555969267,150,6,43.72
555972862,150,1,10.63
555972977,150,9,33.84
555973061,150,4,18.73
555973223,141,5,47.24
555974010,71,3,7.140000000000001
555975663,146,7,36.74
555976605,150,2,2.1500000000000004
555976645,150,1,11.83
555977083,150,2,11.83
555977174,150,2,10.79
555977749,71,12,38.92
555978482,149,3,11.35
555978538,150,4,10.46
555978624,148,1,16.49
555979712,138,2,9.2
555979869,150,1,3.97
555980604,150,2,9.93
555980830,150,1,3.79
555981203,120,43,374.13
555981427,150,2,12.84
555982668,148,9,20.85
555982670,150,13,40.67
555982716,137,3,28.560000000000002
555983150,150,1,47.6
555983260,150,2,16.880000000000003
555984051,150,3,8.870000000000001
555985175,150,7,40.3
555985874,150,1,153.17
555986446,150,2,18.240000000000002
555986756,150,2,34.129999999999995
555986854,148,11,41.35
555987019,107,4,26.12
555987511,150,1,22.54
555987904,78,6,90.18
555988214,17,18,65.7
555988225,150,1,52.22
555988341,143,2,9.92
555989565,150,14,38.33
555990786,150,13,18.95
555990910,143,1,3.49
555990928,45,5,20.23
555991382,150,1,7.49
555992166,84,7,14.85
555992497,71,9,81.92
555992619,150,1,52.22
555993672,75,4,12.33
555993759,145,6,480.62
555994757,150,6,142.07
555994980,150,1,2.54
555995107,99,12,93.47999999999999
555995631,100,3,12.36
555995828,127,9,69.11
555995902,150,2,13.65
555996512,93,2,21.85
555996661,150,9,22.8
555996941,98,11,29.96
555997018,12,5,21.41
555998211,33,4,21.67
555998877,97,17,220.69
555999172,88,6,59.26
555999859,117,6,32.6
556000797,150,4,7.16
556000887,150,5,21.48
556001257,88,9,26.419999999999998
556001384,37,7,24.9
556001894,1,36,305.61
556003077,11,86,354.7
556003177,9,19,128.43
556003908,57,4,28.2
556004512,150,1,0.94
556004797,126,1,15.71
556005210,73,28,101.99
556005212,150,3,24.63
556005271,150,6,16.369999999999997
556005381,150,4,11.05
556005775,150,3,36.13
556007690,87,1,22.7
556009007,150,6,164.91
556009074,146,4,9.49
556009281,150,1,15.56
556010449,150,6,13.35
556010630,150,6,18.41
556010750,150,2,26.03
556012153,3,59,228.59
556012911,51,4,27.9
556012924,133,2,10.08
556013824,108,4,22.33
556014436,150,2,32.06
556014698,41,1,10.32
556015538,150,2,21.27
556017149,32,11,41.82
556017417,87,7,67.53999999999999
556019247,9,3,6.79
556019776,150,10,36.46
556019779,93,3,20.78
556020444,150,1,30.16
556020768,150,6,48.56
556020937,148,1,15.54
556021375,145,4,5.32
556021378,144,1,45.27
556021549,54,13,91.09
556022077,44,13,43.54
556022375,150,3,10.15
556023072,91,1,18.78
556023273,149,12,45.39
556023927,97,8,42.18
556024746,150,3,15.549999999999999
556026100,150,1,3.65
556026408,129,9,44.04
556026428,149,8,34.47
556027642,150,4,15.27
556027724,150,4,29.57
556027861,150,8,25.759999999999998
556028109,31,8,24.48
556028609,145,5,8.31
556031688,150,1,10.0
556033353,150,2,25.39
556034516,150,3,41.89
556034990,150,5,28.52
556036308,150,1,15.08
556036327,143,4,62.17
556037330,145,1,8.73
556037413,125,6,33.93
556037859,150,1,11.03
556038112,88,4,40.68
556038636,150,1,0.71
556038702,12,12,32.99
556039025,149,1,153.17
556039033,6,15,70.24
556040420,27,28,157.22
556040528,143,30,88.34
556040540,143,2,13.81
556040586,149,6,17.85
556040634,143,4,15.74
556041442,150,5,34.39
556043047,147,4,14.260000000000002
556043723,113,4,10.82
556044227,150,2,12.15
556044891,144,7,43.17
556045950,150,1,137.78
556046635,149,4,63.24
556048492,132,1,7.33
556048985,150,2,8.22
556051135,6,18,76.91
556051916,150,2,11.55
556052325,148,1,30.16
556052757,150,1,5.79
556052894,150,5,17.740000000000002
556054311,10,5,52.05
556054693,150,8,15.3
556054740,149,10,130.53
556054763,54,8,19.91
556054855,150,3,8.09
556056227,150,5,15.62
556056865,89,6,20.41
556056921,150,11,75.74
556058436,147,6,47.32
556060830,55,21,85.7
556061538,8,5,30.35
556063065,17,10,32.14
556063501,150,5,18.46
556064725,150,1,12.54
556064875,150,5,34.84
556066179,149,3,12.86
556067148,131,6,25.47
556067171,116,2,36.83
556067830,102,1,9.52
556067858,150,3,54.43
556068130,150,4,19.21
556068614,150,3,8.33
556069401,149,2,11.580000000000002
556070231,124,47,157.81
556077565,150,5,57.029999999999994
556077874,150,5,48.76
556078572,98,16,49.36
556079336,98,21,64.16
556080345,150,10,107.35
556080880,131,2,8.5
556081312,150,7,28.0
556081397,150,5,23.27
556081843,150,3,6.86
556082336,55,33,259.27
556085481,138,1,7.78
556085485,121,13,23.23
556086710,132,3,7.94
556087207,107,2,9.530000000000001
556087711,29,4,27.14
556088598,102,11,37.07
556088672,150,4,23.81
556089420,150,3,9.2
556089514,150,6,30.549999999999997
556089721,136,3,13.49
556089771,150,4,39.44
556091079,150,14,126.5
556091268,150,1,20.63
556091374,150,5,14.34
556091597,150,2,10.24
556092991,150,8,83.25
556093159,64,3,15.29
556094006,8,10,29.21
556094036,150,2,16.49
556094267,150,3,60.56
556094325,150,1,26.03
556094536,45,6,15.01
556095871,114,11,79.67
556096043,81,7,25.49
556096664,150,3,8.73
556096674,150,1,7.94
556096766,150,6,24.25
556099232,80,1,11.68
556101281,149,1,10.95
556103010,150,6,41.51
556103497,3,88,295.04
556104097,148,7,48.94
556105143,150,4,59.37
556105263,21,1,3.49
556105589,142,4,25.82
556107511,143,4,35.53
556108154,103,6,29.479999999999997
556108237,144,2,3.8099999999999996
556108287,17,11,72.48
556108541,150,3,24.53
556109212,150,4,7.09
556109984,145,4,12.1
556110070,150,3,5.79
556111407,143,15,17.34
556111625,150,5,77.53
556111938,129,9,39.57
556112873,150,4,30.16
556113153,141,1,10.32
556113762,150,11,111.60000000000001
556114746,150,5,42.54
556116739,46,16,81.02
556117800,55,35,139.07
556117877,32,4,18.72
556119875,19,1,22.21
556120087,138,1,44.29
556120559,144,5,23.88
556120669,143,6,8.379999999999999
556121219,150,4,17.81
556121440,137,12,38.56
556122723,142,11,38.1
556122972,150,10,29.14
556123005,150,4,16.169999999999998
556123388,1,15,44.87
556123485,136,4,23.85
556124114,149,1,19.37
556124428,149,3,11.66
556124457,78,5,9.74
556124782,150,8,45.8
556125957,139,7,32.78
556126616,150,1,13.49
556126895,150,7,29.490000000000002
556127906,35,14,31.01
556128040,150,2,12.22
556128294,10,3,191.11
556128778,6,18,76.89
556129400,16,16,88.86
556129429,149,4,19.02
556130576,86,4,51.92999999999999
556131106,150,1,1.27
556131390,27,31,115.59
556132242,19,38,129.8
556138220,111,2,11.12
556138309,150,3,28.240000000000002
556138631,150,8,42.61
556138645,122,8,41.02
556139566,147,4,9.129999999999999
556139844,149,5,18.61
556141195,150,4,11.25
556141848,89,6,23.41
556142258,150,9,57.84
556143061,67,3,8.0
556144413,10,4,12.54
556144588,135,1,7.14
556145237,150,9,29.85
556146704,139,16,48.08
556150568,150,7,68.23
556150843,64,18,105.47999999999999
556153590,69,1,13.87
556154506,122,15,64.07
556156486,150,1,4.11
556158899,150,3,11.86
556159108,150,1,15.71
556159187,13,5,39.1
556159529,67,4,29.36
556159607,150,6,46.09
556159916,75,26,78.28999999999999
556160184,149,2,10.68
556160910,150,6,23.09
556165430,150,8,31.82
556166119,10,16,156.81
556168373,150,3,23.88
556168838,148,13,18.97
556169217,150,4,34.61
556169219,99,1,14.14
556169397,150,5,37.61
556170268,150,7,18.18
556170589,138,6,21.98
556170887,145,1,5.71
556171579,125,5,20.439999999999998
556173321,31,3,30.869999999999997
556173919,149,11,22.75
556174596,65,13,177.24
556176963,150,2,43.730000000000004
556177555,150,2,8.49
556178052,93,18,91.37
556178825,149,4,47.6
556178903,150,6,22.96
556179002,131,5,16.990000000000002
556182038,140,2,9.129999999999999
556182114,146,7,38.53
556184036,150,1,42.7
556184919,150,11,31.990000000000002
556190121,150,7,19.740000000000002
556191247,103,21,97.39
556194640,136,6,12.37
556195328,5,7,23.79
556197868,149,4,9.64
556198779,144,2,6.98
556204093,149,2,27.23
556205536,103,7,49.019999999999996
556207322,54,1,3.0
556212407,149,3,10.11
556217824,136,3,30.64
556218195,144,8,28.93
556224731,51,10,21.95
556227485,149,4,11.97
556227652,95,1,21.79
556228952,140,5,18.73
556231928,146,1,3.97
556232515,21,39,175.68
556234031,149,3,30.31
556234224,97,36,68.09
556235686,149,2,10.07
556235719,93,1,11.9
556237300,99,3,12.05
556238233,116,13,34.66
556238694,92,1,4.98
556238818,149,1,12.38
556239414,149,2,11.17
556240774,149,9,40.75
556240986,97,10,19.5
556243157,149,4,27.78
556244204,149,13,43.72
556244718,149,2,8.57
556245464,149,7,22.73
556245900,149,6,22.57
556246171,149,5,16.03
556246326,149,1,17.14
556246784,81,5,25.7
556248803,16,3,36.82
556248971,149,6,15.430000000000001
556249493,149,5,12.43
556251474,121,8,33.18
556252285,149,2,47.86
556252750,32,41,109.87
556252960,122,19,87.77
556253609,149,10,76.92
556254291,148,2,6.65
556254292,124,17,56.42
556256001,116,2,95.07
556256436,149,3,22.77
556257154,18,9,29.47
556257342,136,2,18.92
556257420,148,13,249.48
556257540,149,1,23.81
556258383,149,4,24.189999999999998
556259230,149,1,0.71
556260019,24,5,21.61
556260637,149,4,9.58
556262718,149,6,12.31
556263673,149,1,3.95
556265048,42,5,40.01
556265266,105,10,45.16
556265610,149,8,94.01
556265785,114,13,36.54
556266979,1,8,45.839999999999996
556266991,92,1,17.4
556267006,146,1,107.94
556267594,75,7,28.65
556267706,149,4,24.810000000000002
556268718,145,3,10.719999999999999
556269152,65,6,76.89
556269365,149,7,28.939999999999998
556269483,75,9,44.67
556269582,149,6,54.09
556269834,116,12,76.03
556269865,148,8,39.54
556270076,149,1,7.92
556270287,52,20,58.81
556270704,149,6,10.88
556270903,148,2,6.300000000000001
556271034,149,7,46.46
556271106,112,6,43.66
556271225,149,4,32.34
556271487,2,4,26.42
556271947,149,1,4.37
556272642,89,3,77.78
556272820,149,1,9.52
556274158,65,1,8.89
556274969,77,17,105.53999999999999
556275282,99,7,43.43
556275358,149,1,14.13
556275907,8,3,5.57
556276460,149,3,23.33
556276840,149,1,6.19
556278254,80,2,2.6100000000000003
556278408,114,1,5.56
556278484,149,27,121.11
556279004,59,9,37.089999999999996
556279686,116,7,13.83
556280381,87,14,72.22
556282169,99,5,18.07
556282677,85,4,10.17
556284185,149,1,21.59
556285704,149,3,21.95
556285785,149,1,11.11
556285949,101,10,44.37
556285993,149,11,56.69
556286217,149,3,18.009999999999998
556286764,73,15,78.06
556286948,149,3,14.23
556287506,132,6,22.509999999999998
556287573,149,5,10.39
556288360,149,1,3.97
556288428,149,7,42.08
556289235,143,3,16.66
556290492,146,5,20.78
556290807,22,19,82.23
556291268,149,1,19.16
556291914,149,4,28.98
556295039,149,1,3.33
556296169,149,5,25.7
556296462,149,2,15.79
556297518,48,27,94.89
556300520,149,3,6.91
556300826,149,5,15.219999999999999
556301776,149,4,18.7
556301869,149,2,9.82
556304144,149,3,13.4
556304674,93,15,64.35
556306734,149,6,30.11
556307698,149,14,50.51
556308088,144,7,45.08
556308243,147,5,25.959999999999997
556308652,149,25,151.44
556310024,104,3,13.530000000000001
556311758,149,5,25.560000000000002
556312634,92,3,22.53
556315173,149,1,20.4
556315338,137,2,42.06
556316751,121,3,14.16
556317548,122,2,4.35
556318000,14,1,6.89
556318318,101,10,70.81
556318640,56,6,62.36
556319134,102,3,17.53
556320686,145,12,70.64
556321094,120,4,9.85
556323016,28,56,238.88
556324339,138,10,65.29
556324349,148,3,13.02
556324699,149,6,31.21
556324755,149,2,9.04
556324827,149,11,18.79
556324891,149,2,9.92
556325314,33,1,0.79
556325549,100,36,123.14
556326710,149,1,12.22
556328305,149,3,27.340000000000003
556328665,146,1,5.0
556328860,149,2,8.41
556328923,91,50,315.17
556329916,78,22,68.8
556330912,142,7,16.88
556331174,95,1,9.37
556331191,149,1,3.81
556331802,138,10,39.46
556332633,131,2,16.27
556333072,149,1,7.89
556333136,149,5,46.21
556333465,149,5,32.46
556334170,11,3,16.66
556334396,95,3,40.84
556334641,149,1,31.73
556334885,149,1,5.56
556334981,47,11,26.39
556335482,145,1,22.43
556335788,149,5,24.01
556337981,5,47,102.05
556338011,119,1,12.22
556338485,141,8,18.630000000000003
556338627,96,9,32.96
556338679,66,1,13.33
556338703,149,3,30.009999999999998
556339618,149,1,3.33
556339938,81,3,4.92
556340937,114,1,10.0
556342462,124,2,9.52
556342469,68,15,73.03
556342670,149,12,30.05
556342761,17,13,128.0
556343456,147,3,17.66
556344065,131,3,18.35
556344395,149,1,2.86
556344422,149,1,5.22
556344983,100,4,23.63
556345801,149,3,19.84
556346609,148,1,22.21
556346871,149,3,13.97
556347020,149,23,63.98
556347496,149,12,16.57
556348293,136,14,44.24
556348807,149,2,11.45
556349216,149,1,15.71
556349740,149,3,11.030000000000001
556350349,99,12,53.13
556351930,57,4,33.29
556352184,149,6,70.25
556352887,51,26,174.4
556353921,70,2,21.08
556353934,105,7,22.59
556354264,149,6,60.96
556354322,12,7,21.63
556355842,148,6,28.37
556356142,147,9,44.54
556356463,149,2,7.0600000000000005
556357078,148,3,17.86
556357125,124,3,24.599999999999998
556357486,143,4,12.629999999999999
556359102,100,5,15.76
556360088,97,3,15.280000000000001
556360750,89,8,23.32
556361054,143,5,165.21999999999997
556361411,149,1,7.94
556361585,149,3,25.52
556361627,142,8,57.06
556362957,130,7,25.59
556363142,134,2,16.35
556364864,149,5,24.75
556365007,149,7,10.4
556366327,70,2,6.92
556368230,149,2,10.19
556368956,149,3,17.35
556369811,25,5,20.89
556370409,147,1,3.97
556371145,108,6,29.02
556371618,78,5,24.96
556371670,149,4,17.38
556372081,149,2,15.64
556372132,76,2,8.26
556374539,99,1,18.29
556374814,149,7,19.9
556374816,69,13,34.23
556374862,141,3,15.64
556375320,80,4,15.049999999999999
556376109,142,10,25.23
556376373,149,5,17.4
556378163,130,6,13.59
556378327,92,10,48.66
556378359,86,2,9.68
556378382,111,3,11.19
556379019,149,1,22.43
556379550,149,9,28.93
556380707,77,26,81.62
556381434,62,44,212.20000000000002
556383221,149,5,35.7
556383718,75,3,55.79
556384170,149,5,42.06
556384201,149,8,24.32
556384287,149,1,4.78
556385438,72,2,95.08000000000001
556385527,149,7,13.05
556385583,149,3,9.95
556385617,149,3,11.73
556385927,48,4,30.189999999999998
556386380,149,5,11.96
556386392,149,1,14.95
556386584,87,13,20.76
556388403,145,4,10.67
556389543,149,3,39.9
556389779,94,3,31.560000000000002
556389870,19,11,27.02
556392242,149,1,5.24
556392449,149,3,6.5600000000000005
556392535,149,11,37.01
556392544,149,1,122.22
556395229,136,6,10.56
556395788,135,4,47.17
556396003,149,1,1.59
556396146,149,1,4.76
556396527,149,1,5.87
556399251,148,6,31.549999999999997
556400041,145,35,134.32
556400044,117,4,13.469999999999999
556400381,149,8,38.72
556400425,149,2,9.68
556401385,149,3,13.760000000000002
556401729,149,8,17.650000000000002
556401747,149,1,14.13
556403106,40,21,46.2
556403507,149,3,10.95
556414189,149,7,23.080000000000002
556414215,80,14,55.370000000000005
556414336,3,2,11.08
556415571,101,23,115.96000000000001
556416078,144,10,41.24
556416604,64,4,10.15
556417104,149,5,42.94
556417901,65,1,7.78
556418493,86,13,51.6
556418546,120,8,30.63
556418554,22,3,9.280000000000001
556419589,80,13,30.98
556419842,8,30,209.48
556420355,149,13,39.21
556422050,142,8,23.19
556422775,149,4,39.96
556423428,103,3,17.7
556423481,97,4,8.65
556423510,149,3,11.66
556424052,40,4,10.16
556424222,38,6,22.22
556424488,149,21,176.17
556425380,91,29,129.97
556425460,149,1,10.95
556426271,149,2,4.41
556426558,149,5,12.01
556427542,45,6,34.44
556427998,149,18,84.36
556428215,149,14,40.74
556428575,25,6,41.61
556430533,149,9,14.35
556430629,149,3,12.219999999999999
556430776,134,1,46.83
556430979,149,5,19.07
556431452,148,2,5.64
556432409,68,6,18.32
556433780,149,3,81.85000000000001
556434133,13,36,161.76
556434383,149,3,46.839999999999996
556435346,149,2,11.51
556435482,149,1,3.17
556435534,149,2,10.559999999999999
556435548,148,11,12.71
556436986,149,8,63.77
556437829,149,2,9.73
556438217,144,1,4.44
556439378,108,6,268.19
556440337,149,2,18.18
556440921,149,2,29.92
556441002,147,1,12.22
556441086,149,2,30.32
556441191,97,1,9.87
556441263,149,4,19.89
556444165,38,43,267.52
556445518,149,7,60.28
556445641,11,25,165.43
556445908,149,6,11.479999999999999
556446464,86,30,98.48
556447066,108,4,22.75
556447374,44,37,168.92
556448340,95,8,22.77
556448779,9,7,42.160000000000004
556449000,100,13,45.64
556450099,106,89,865.4399999999999
556450517,146,9,51.22
556451964,133,9,38.15
556452706,93,13,104.00999999999999
556453136,49,22,80.95
556453947,149,2,49.58
556455746,126,8,47.92
556456173,26,8,16.91
556457090,149,3,10.24
556457333,128,4,12.13
556457574,149,4,14.16
556458495,145,1,20.0
556458729,92,3,11.21
556460912,149,3,14.25
556461863,148,1,21.59
556462793,65,18,34.34
556464423,121,3,13.43
556465028,149,1,4.29
556465089,149,1,18.25
556465688,149,1,4.84
556466311,148,21,53.76
556467084,149,4,51.93
556468936,144,3,13.71
556469102,149,1,79.21
556469749,139,21,50.95
556470602,122,43,186.77
556470640,49,7,75.25
556472182,149,1,20.0
556473581,128,1,54.29
556474474,97,2,6.57
556475239,64,1,3.97
556476741,113,4,13.29
556476902,147,3,23.42
556478389,149,10,36.13
556480366,149,1,14.29
556480632,149,8,15.75
556481156,149,4,20.95
556481277,149,4,40.269999999999996
556482780,149,1,24.29
556484401,140,4,18.69
556485145,92,28,68.76
556485201,149,15,48.8
556485234,39,1,15.71
556485708,137,3,18.4
556486127,148,5,32.45
556488343,81,9,31.15
556490016,149,8,22.07
556490687,148,7,40.75
556491065,149,5,25.76
556491444,149,3,12.68
556492062,149,5,10.3
556492506,20,2,40.32
556492995,13,5,228.78
556493112,5,21,156.1
556493145,149,5,16.369999999999997
556493264,149,6,15.94
556494626,148,2,16.46
556494946,3,14,71.58
556495187,122,1,95.08
556495444,149,2,24.71
556497230,148,1,46.02
556497786,149,7,9.67
556498389,41,2,101.41999999999999
556498478,149,2,9.76
556499399,129,7,11.24
556500770,32,11,47.57
556503687,148,4,24.04
556503789,45,17,128.03
556504059,148,2,9.52
556505109,107,2,4.6
556505316,149,7,17.28
556505632,148,12,28.24
556506341,149,5,25.75
556507016,148,1,47.46
556507339,143,27,153.57
556508707,149,10,27.18
556508787,149,3,63.18
556509262,106,12,43.01
556510643,53,10,52.35
556511118,149,2,20.29
556511267,99,7,36.699999999999996
556511588,68,49,180.47
556512325,117,5,17.380000000000003
556512877,88,20,67.5
556515238,144,3,19.59
556516135,136,12,30.59
556516432,91,10,56.98
556516703,149,7,11.49
556516843,149,1,107.94
556516932,149,8,54.95
556518432,116,1,30.56
556519031,149,1,5.24
556519591,149,1,2.62
556521425,98,4,25.21
556521599,49,17,34.42
556521708,13,7,72.8
556522610,41,38,168.34
556522679,96,8,23.04
556522979,149,3,16.47
556523031,149,10,103.46000000000001
556524214,148,5,22.89
556524237,10,10,40.29
556524473,148,5,11.0
556524602,33,61,204.2
556524952,135,7,27.78
556525067,126,4,7.470000000000001
556528554,136,2,9.76
556530915,92,1,19.98
556530981,148,14,131.18
556531899,81,4,29.02
556536005,44,14,42.66
556536270,87,6,31.240000000000002
556536486,149,6,4.94
556538397,149,2,13.89
556539664,149,9,14.84
556539741,148,2,29.48
556540480,10,14,54.519999999999996
556541942,25,1,9.52
556543741,148,5,19.63
556546748,99,13,31.98
556547486,87,9,40.99
556548179,144,10,34.54
556556653,127,14,17.64
556557451,148,4,41.43
556558882,148,18,102.42
556560457,148,29,97.15
556561508,21,32,122.02
556565004,148,7,23.939999999999998
556567730,66,19,93.48
556570713,92,7,43.790000000000006
556571857,26,40,177.34
556579744,65,12,49.95
556579890,2,188,823.44
556580600,17,37,173.98
556583476,148,5,18.41
556586376,148,4,7.45
556586818,148,2,5.04
556587216,77,5,14.59
556588289,146,12,43.24
556588915,148,8,111.59
556590360,148,1,15.86
556591892,78,3,18.130000000000003
556592035,116,3,39.739999999999995
556592300,33,1,47.46
556596626,97,8,41.93
556597292,93,5,20.58
556598973,148,7,93.01
556600282,113,13,73.73
556601129,148,1,16.67
556601656,148,4,9.610000000000001
556602728,107,10,27.75
556602786,89,4,9.52
556603294,143,9,91.86
556604046,148,2,27.62
556606638,15,5,43.92
556607384,99,10,175.11999999999998
556607685,148,3,8.51
556607891,29,18,42.38
556611892,23,4,17.77
556612030,147,3,9.59
556612260,148,5,5.220000000000001
556612387,127,4,14.61
