antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1487580008145748965,"frozenset({'2007399943458784057', '1487580009286598681'})",0.072,0.007,0.002,0.031,4.481,0.002,1.025,0.837
2007399943458784057,"frozenset({'1487580008145748965', '1487580009286598681'})",0.026,0.022,0.002,0.085,3.814,0.002,1.068,0.758
1487580009286598681,"frozenset({'1487580008145748965', '2007399943458784057'})",0.128,0.005,0.002,0.017,3.369,0.002,1.012,0.807
"1487580008145748965, 2195085255034011676",frozenset({'1487580009286598681'}),0.004,0.128,0.003,0.575,4.488,0.002,2.052,0.781
"1487580008145748965, 1487580009286598681",frozenset({'2195085255034011676'}),0.022,0.031,0.003,0.114,3.724,0.002,1.095,0.748
"2195085255034011676, 1487580009286598681",frozenset({'1487580008145748965'}),0.011,0.072,0.003,0.222,3.070,0.002,1.192,0.682
1487580008145748965,"frozenset({'2195085255034011676', '1487580009286598681'})",0.072,0.011,0.003,0.035,3.070,0.002,1.025,0.727
2195085255034011676,"frozenset({'1487580008145748965', '1487580009286598681'})",0.031,0.022,0.003,0.083,3.724,0.002,1.066,0.755
1487580009286598681,"frozenset({'1487580008145748965', '2195085255034011676'})",0.128,0.004,0.003,0.020,4.488,0.002,1.016,0.891
"1487580008145748965, 2196456817641391019",frozenset({'1487580009286598681'}),0.005,0.128,0.002,0.427,3.335,0.001,1.523,0.704
"1487580008145748965, 1487580009286598681",frozenset({'2196456817641391019'}),0.022,0.024,0.002,0.093,3.937,0.002,1.077,0.763
"2196456817641391019, 1487580009286598681",frozenset({'1487580008145748965'}),0.008,0.072,0.002,0.255,3.526,0.001,1.245,0.722
1487580008145748965,"frozenset({'2196456817641391019', '1487580009286598681'})",0.072,0.008,0.002,0.029,3.526,0.001,1.021,0.772
2196456817641391019,"frozenset({'1487580008145748965', '1487580009286598681'})",0.024,0.022,0.002,0.087,3.937,0.002,1.071,0.764
1487580009286598681,"frozenset({'1487580008145748965', '2196456817641391019'})",0.128,0.005,0.002,0.016,3.335,0.001,1.011,0.803
"1487580008145748965, 1487580009445982239",frozenset({'1487580009311764506'}),0.021,0.047,0.004,0.172,3.629,0.003,1.151,0.740
"1487580008145748965, 1487580009311764506",frozenset({'1487580009445982239'}),0.008,0.099,0.004,0.424,4.294,0.003,1.565,0.774
"1487580009445982239, 1487580009311764506",frozenset({'1487580008145748965'}),0.011,0.072,0.004,0.331,4.579,0.003,1.387,0.790
1487580008145748965,"frozenset({'1487580009445982239', '1487580009311764506'})",0.072,0.011,0.004,0.050,4.579,0.003,1.041,0.843
1487580009445982239,"frozenset({'1487580008145748965', '1487580009311764506'})",0.099,0.008,0.004,0.036,4.294,0.003,1.029,0.851
1487580009311764506,"frozenset({'1487580008145748965', '1487580009445982239'})",0.047,0.021,0.004,0.076,3.629,0.003,1.059,0.761
"1487580008145748965, 1487580009445982239",frozenset({'1487580009387261981'}),0.021,0.055,0.004,0.189,3.416,0.003,1.165,0.722
"1487580008145748965, 1487580009387261981",frozenset({'1487580009445982239'}),0.010,0.099,0.004,0.412,4.175,0.003,1.533,0.768
"1487580009445982239, 1487580009387261981",frozenset({'1487580008145748965'}),0.011,0.072,0.004,0.349,4.836,0.003,1.426,0.802
1487580008145748965,"frozenset({'1487580009445982239', '1487580009387261981'})",0.072,0.011,0.004,0.055,4.836,0.003,1.046,0.855
1487580009445982239,"frozenset({'1487580008145748965', '1487580009387261981'})",0.099,0.010,0.004,0.040,4.175,0.003,1.032,0.844
1487580009387261981,"frozenset({'1487580008145748965', '1487580009445982239'})",0.055,0.021,0.004,0.071,3.416,0.003,1.054,0.749
"1487580008145748965, 1487580009605365797",frozenset({'1487580009387261981'}),0.010,0.055,0.002,0.209,3.774,0.002,1.194,0.743
"1487580008145748965, 1487580009387261981",frozenset({'1487580009605365797'}),0.010,0.037,0.002,0.229,6.143,0.002,1.248,0.845
"1487580009605365797, 1487580009387261981",frozenset({'1487580008145748965'}),0.006,0.072,0.002,0.378,5.236,0.002,1.492,0.814
1487580008145748965,"frozenset({'1487580009605365797', '1487580009387261981'})",0.072,0.006,0.002,0.030,5.236,0.002,1.025,0.872
1487580009605365797,"frozenset({'1487580008145748965', '1487580009387261981'})",0.037,0.010,0.002,0.059,6.143,0.002,1.052,0.870
1487580009387261981,"frozenset({'1487580008145748965', '1487580009605365797'})",0.055,0.010,0.002,0.039,3.774,0.002,1.030,0.778
"1487580008145748965, 1487580009387261981",frozenset({'1487580010100293687'}),0.010,0.066,0.002,0.261,3.940,0.002,1.264,0.753
"1487580008145748965, 1487580010100293687",frozenset({'1487580009387261981'}),0.010,0.055,0.002,0.262,4.738,0.002,1.281,0.797
"1487580009387261981, 1487580010100293687",frozenset({'1487580008145748965'}),0.009,0.072,0.002,0.279,3.867,0.002,1.288,0.748
1487580008145748965,"frozenset({'1487580009387261981', '1487580010100293687'})",0.072,0.009,0.002,0.035,3.867,0.002,1.027,0.799
1487580009387261981,"frozenset({'1487580008145748965', '1487580010100293687'})",0.055,0.010,0.002,0.045,4.738,0.002,1.037,0.835
1487580010100293687,"frozenset({'1487580008145748965', '1487580009387261981'})",0.066,0.010,0.002,0.038,3.940,0.002,1.029,0.799
"1487580008145748965, 1487580009445982239",frozenset({'1487580009471148064'}),0.021,0.052,0.007,0.326,6.275,0.006,1.406,0.859
"1487580008145748965, 1487580009471148064",frozenset({'1487580009445982239'}),0.012,0.099,0.007,0.580,5.874,0.006,2.146,0.840
"1487580009445982239, 1487580009471148064",frozenset({'1487580008145748965'}),0.022,0.072,0.007,0.314,4.338,0.005,1.351,0.787
1487580008145748965,"frozenset({'1487580009445982239', '1487580009471148064'})",0.072,0.022,0.007,0.094,4.338,0.005,1.080,0.829
1487580009445982239,"frozenset({'1487580008145748965', '1487580009471148064'})",0.099,0.012,0.007,0.069,5.874,0.006,1.061,0.921
1487580009471148064,"frozenset({'1487580008145748965', '1487580009445982239'})",0.052,0.021,0.007,0.131,6.275,0.006,1.127,0.887
"1487580008145748965, 1487580009445982239",frozenset({'1487580009496313889'}),0.021,0.032,0.003,0.159,5.052,0.003,1.152,0.819
"1487580008145748965, 1487580009496313889",frozenset({'1487580009445982239'}),0.007,0.099,0.003,0.509,5.155,0.003,1.835,0.811
"1487580009496313889, 1487580009445982239",frozenset({'1487580008145748965'}),0.010,0.072,0.003,0.332,4.594,0.003,1.389,0.790
1487580008145748965,"frozenset({'1487580009496313889', '1487580009445982239'})",0.072,0.010,0.003,0.046,4.594,0.003,1.038,0.843
1487580009445982239,"frozenset({'1487580008145748965', '1487580009496313889'})",0.099,0.007,0.003,0.034,5.155,0.003,1.028,0.894
1487580009496313889,"frozenset({'1487580008145748965', '1487580009445982239'})",0.032,0.021,0.003,0.105,5.052,0.003,1.094,0.828
"1487580008145748965, 1487580009445982239",frozenset({'1487580009521479714'}),0.021,0.011,0.002,0.114,10.639,0.002,1.117,0.925
"1487580008145748965, 1487580009521479714",frozenset({'1487580009445982239'}),0.003,0.099,0.002,0.718,7.268,0.002,3.192,0.865
"1487580009445982239, 1487580009521479714",frozenset({'1487580008145748965'}),0.006,0.072,0.002,0.372,5.147,0.002,1.477,0.811
1487580008145748965,"frozenset({'1487580009445982239', '1487580009521479714'})",0.072,0.006,0.002,0.033,5.147,0.002,1.027,0.868
1487580009445982239,"frozenset({'1487580008145748965', '1487580009521479714'})",0.099,0.003,0.002,0.024,7.268,0.002,1.021,0.957
1487580009521479714,"frozenset({'1487580008145748965', '1487580009445982239'})",0.011,0.021,0.002,0.222,10.639,0.002,1.258,0.916
"1487580008145748965, 1487580009445982239",frozenset({'1487580009605365797'}),0.021,0.037,0.006,0.287,7.700,0.005,1.349,0.889
"1487580008145748965, 1487580009605365797",frozenset({'1487580009445982239'}),0.010,0.099,0.006,0.571,5.782,0.005,2.100,0.836
"1487580009445982239, 1487580009605365797",frozenset({'1487580008145748965'}),0.016,0.072,0.006,0.365,5.053,0.005,1.461,0.815
1487580008145748965,"frozenset({'1487580009445982239', '1487580009605365797'})",0.072,0.016,0.006,0.083,5.053,0.005,1.072,0.865
1487580009445982239,"frozenset({'1487580008145748965', '1487580009605365797'})",0.099,0.010,0.006,0.060,5.782,0.005,1.053,0.918
1487580009605365797,"frozenset({'1487580008145748965', '1487580009445982239'})",0.037,0.021,0.006,0.161,7.700,0.005,1.166,0.904
"1487580008145748965, 1487580009445982239",frozenset({'1487580010100293687'}),0.021,0.066,0.004,0.208,3.135,0.003,1.179,0.696
"1487580008145748965, 1487580010100293687",frozenset({'1487580009445982239'}),0.010,0.099,0.004,0.455,4.607,0.003,1.653,0.790
"1487580009445982239, 1487580010100293687",frozenset({'1487580008145748965'}),0.015,0.072,0.004,0.292,4.042,0.003,1.311,0.764
1487580008145748965,"frozenset({'1487580009445982239', '1487580010100293687'})",0.072,0.015,0.004,0.060,4.042,0.003,1.048,0.811
1487580009445982239,"frozenset({'1487580008145748965', '1487580010100293687'})",0.099,0.010,0.004,0.044,4.607,0.003,1.036,0.869
1487580010100293687,"frozenset({'1487580008145748965', '1487580009445982239'})",0.066,0.021,0.004,0.065,3.135,0.003,1.048,0.729
"1487580008145748965, 1487580009445982239",frozenset({'1487580010796548183'}),0.021,0.027,0.003,0.152,5.534,0.003,1.146,0.837
"1487580008145748965, 1487580010796548183",frozenset({'1487580009445982239'}),0.007,0.099,0.003,0.450,4.557,0.002,1.639,0.786
"1487580009445982239, 1487580010796548183",frozenset({'1487580008145748965'}),0.007,0.072,0.003,0.433,5.994,0.003,1.637,0.839
1487580008145748965,"frozenset({'1487580009445982239', '1487580010796548183'})",0.072,0.007,0.003,0.044,5.994,0.003,1.038,0.898
1487580009445982239,"frozenset({'1487580008145748965', '1487580010796548183'})",0.099,0.007,0.003,0.032,4.557,0.002,1.026,0.866
1487580010796548183,"frozenset({'1487580008145748965', '1487580009445982239'})",0.027,0.021,0.003,0.115,5.534,0.003,1.107,0.842
"1487580008145748965, 1487580009445982239",frozenset({'1487580010821714008'}),0.021,0.016,0.002,0.110,6.970,0.002,1.106,0.875
"1487580008145748965, 1487580010821714008",frozenset({'1487580009445982239'}),0.005,0.099,0.002,0.484,4.898,0.002,1.745,0.800
"1487580009445982239, 1487580010821714008",frozenset({'1487580008145748965'}),0.005,0.072,0.002,0.431,5.959,0.002,1.629,0.837
1487580008145748965,"frozenset({'1487580009445982239', '1487580010821714008'})",0.072,0.005,0.002,0.032,5.959,0.002,1.027,0.897
1487580009445982239,"frozenset({'1487580008145748965', '1487580010821714008'})",0.099,0.005,0.002,0.023,4.898,0.002,1.019,0.883
1487580010821714008,"frozenset({'1487580008145748965', '1487580009445982239'})",0.016,0.021,0.002,0.145,6.970,0.002,1.146,0.870
"1487580008145748965, 1487580009445982239",frozenset({'1487580010872045658'}),0.021,0.017,0.002,0.109,6.337,0.002,1.103,0.860
"1487580008145748965, 1487580010872045658",frozenset({'1487580009445982239'}),0.005,0.099,0.002,0.479,4.855,0.002,1.731,0.798
"1487580009445982239, 1487580010872045658",frozenset({'1487580008145748965'}),0.005,0.072,0.002,0.446,6.174,0.002,1.675,0.842
1487580008145748965,"frozenset({'1487580009445982239', '1487580010872045658'})",0.072,0.005,0.002,0.031,6.174,0.002,1.027,0.903
1487580009445982239,"frozenset({'1487580008145748965', '1487580010872045658'})",0.099,0.005,0.002,0.023,4.855,0.002,1.019,0.881
1487580010872045658,"frozenset({'1487580008145748965', '1487580009445982239'})",0.017,0.021,0.002,0.132,6.337,0.002,1.128,0.857
"1487580008145748965, 1487580009445982239",frozenset({'1487580011383750769'}),0.021,0.028,0.004,0.174,6.230,0.003,1.177,0.857
"1487580008145748965, 1487580011383750769",frozenset({'1487580009445982239'}),0.007,0.099,0.004,0.497,5.037,0.003,1.793,0.807
"1487580009445982239, 1487580011383750769",frozenset({'1487580008145748965'}),0.009,0.072,0.004,0.421,5.823,0.003,1.602,0.835
1487580008145748965,"frozenset({'1487580009445982239', '1487580011383750769'})",0.072,0.009,0.004,0.050,5.823,0.003,1.044,0.893
1487580009445982239,"frozenset({'1487580008145748965', '1487580011383750769'})",0.099,0.007,0.004,0.037,5.037,0.003,1.031,0.889
1487580011383750769,"frozenset({'1487580008145748965', '1487580009445982239'})",0.028,0.021,0.004,0.130,6.230,0.003,1.125,0.864
"1487580008145748965, 1487580009445982239",frozenset({'1602943681873052386'}),0.021,0.104,0.004,0.182,1.750,0.002,1.095,0.438
"1487580008145748965, 1602943681873052386",frozenset({'1487580009445982239'}),0.012,0.099,0.004,0.326,3.297,0.003,1.336,0.705
"1487580009445982239, 1602943681873052386",frozenset({'1487580008145748965'}),0.015,0.072,0.004,0.252,3.486,0.003,1.240,0.724
1487580008145748965,"frozenset({'1487580009445982239', '1602943681873052386'})",0.072,0.015,0.004,0.052,3.486,0.003,1.039,0.769
1487580009445982239,"frozenset({'1487580008145748965', '1602943681873052386'})",0.099,0.012,0.004,0.038,3.297,0.003,1.028,0.773
1602943681873052386,"frozenset({'1487580008145748965', '1487580009445982239'})",0.104,0.021,0.004,0.036,1.750,0.002,1.016,0.478
"1487580008145748965, 1487580009445982239",frozenset({'1605161575889502297'}),0.021,0.021,0.002,0.110,5.241,0.002,1.101,0.826
"1487580008145748965, 1605161575889502297",frozenset({'1487580009445982239'}),0.005,0.099,0.002,0.461,4.668,0.002,1.672,0.790
"1487580009445982239, 1605161575889502297",frozenset({'1487580008145748965'}),0.006,0.072,0.002,0.383,5.301,0.002,1.504,0.816
1487580008145748965,"frozenset({'1487580009445982239', '1605161575889502297'})",0.072,0.006,0.002,0.032,5.301,0.002,1.027,0.875
1487580009445982239,"frozenset({'1487580008145748965', '1605161575889502297'})",0.099,0.005,0.002,0.023,4.668,0.002,1.019,0.872
1605161575889502297,"frozenset({'1487580008145748965', '1487580009445982239'})",0.021,0.021,0.002,0.109,5.241,0.002,1.099,0.827
"1487580008145748965, 1487580009445982239",frozenset({'1752742615205281895'}),0.021,0.009,0.002,0.116,12.763,0.002,1.121,0.941
"1487580008145748965, 1752742615205281895",frozenset({'1487580009445982239'}),0.005,0.099,0.002,0.466,4.721,0.002,1.688,0.792
"1487580009445982239, 1752742615205281895",frozenset({'1487580008145748965'}),0.004,0.072,0.002,0.646,8.937,0.002,2.619,0.891
1487580008145748965,"frozenset({'1487580009445982239', '1752742615205281895'})",0.072,0.004,0.002,0.033,8.937,0.002,1.031,0.957
1487580009445982239,"frozenset({'1487580008145748965', '1752742615205281895'})",0.099,0.005,0.002,0.025,4.721,0.002,1.020,0.875
1752742615205281895,"frozenset({'1487580008145748965', '1487580009445982239'})",0.009,0.021,0.002,0.266,12.763,0.002,1.334,0.930
"1487580008145748965, 1487580009445982239",frozenset({'1783999063314661546'}),0.021,0.041,0.003,0.142,3.475,0.002,1.118,0.727
"1487580008145748965, 1783999063314661546",frozenset({'1487580009445982239'}),0.007,0.099,0.003,0.396,4.009,0.002,1.492,0.756
"1487580009445982239, 1783999063314661546",frozenset({'1487580008145748965'}),0.009,0.072,0.003,0.341,4.716,0.002,1.407,0.795
1487580008145748965,"frozenset({'1487580009445982239', '1783999063314661546'})",0.072,0.009,0.003,0.041,4.716,0.002,1.034,0.849
1487580009445982239,"frozenset({'1487580008145748965', '1783999063314661546'})",0.099,0.007,0.003,0.030,4.009,0.002,1.023,0.833
1783999063314661546,"frozenset({'1487580008145748965', '1487580009445982239'})",0.041,0.021,0.003,0.072,3.475,0.002,1.056,0.743
"1487580008145748965, 1487580009445982239",frozenset({'1783999064136745198'}),0.021,0.027,0.002,0.099,3.652,0.002,1.080,0.742
"1487580008145748965, 1783999064136745198",frozenset({'1487580009445982239'}),0.005,0.099,0.002,0.431,4.364,0.002,1.584,0.775
"1487580009445982239, 1783999064136745198",frozenset({'1487580008145748965'}),0.007,0.072,0.002,0.310,4.289,0.002,1.344,0.772
1487580008145748965,"frozenset({'1487580009445982239', '1783999064136745198'})",0.072,0.007,0.002,0.029,4.289,0.002,1.023,0.827
1487580009445982239,"frozenset({'1487580008145748965', '1783999064136745198'})",0.099,0.005,0.002,0.021,4.364,0.002,1.017,0.855
1783999064136745198,"frozenset({'1487580008145748965', '1487580009445982239'})",0.027,0.021,0.002,0.076,3.652,0.002,1.060,0.746
"1487580008145748965, 1487580009445982239",frozenset({'1897124478404526487'}),0.021,0.022,0.002,0.110,5.009,0.002,1.099,0.817
"1487580008145748965, 1897124478404526487",frozenset({'1487580009445982239'}),0.006,0.099,0.002,0.378,3.830,0.002,1.449,0.743
"1487580009445982239, 1897124478404526487",frozenset({'1487580008145748965'}),0.006,0.072,0.002,0.378,5.233,0.002,1.492,0.814
1487580008145748965,"frozenset({'1487580009445982239', '1897124478404526487'})",0.072,0.006,0.002,0.032,5.233,0.002,1.027,0.872
1487580009445982239,"frozenset({'1487580008145748965', '1897124478404526487'})",0.099,0.006,0.002,0.023,3.830,0.002,1.018,0.820
1897124478404526487,"frozenset({'1487580008145748965', '1487580009445982239'})",0.022,0.021,0.002,0.104,5.009,0.002,1.093,0.818
"1487580008145748965, 1487580009445982239",frozenset({'2007399943458784057'}),0.021,0.026,0.003,0.144,5.480,0.002,1.138,0.835
"1487580008145748965, 2007399943458784057",frozenset({'1487580009445982239'}),0.005,0.099,0.003,0.583,5.908,0.002,2.163,0.835
"1487580009445982239, 2007399943458784057",frozenset({'1487580008145748965'}),0.012,0.072,0.003,0.254,3.516,0.002,1.244,0.724
1487580008145748965,"frozenset({'1487580009445982239', '2007399943458784057'})",0.072,0.012,0.003,0.042,3.516,0.002,1.031,0.771
1487580009445982239,"frozenset({'1487580008145748965', '2007399943458784057'})",0.099,0.005,0.003,0.030,5.908,0.002,1.026,0.922
2007399943458784057,"frozenset({'1487580008145748965', '1487580009445982239'})",0.026,0.021,0.003,0.114,5.480,0.002,1.105,0.840
"1487580008145748965, 1487580009445982239",frozenset({'2196456817641391019'}),0.021,0.024,0.002,0.099,4.188,0.002,1.084,0.777
"1487580008145748965, 2196456817641391019",frozenset({'1487580009445982239'}),0.005,0.099,0.002,0.427,4.329,0.002,1.574,0.773
"1487580009445982239, 2196456817641391019",frozenset({'1487580008145748965'}),0.006,0.072,0.002,0.349,4.825,0.002,1.424,0.797
1487580008145748965,"frozenset({'1487580009445982239', '2196456817641391019'})",0.072,0.006,0.002,0.029,4.825,0.002,1.023,0.854
1487580009445982239,"frozenset({'1487580008145748965', '2196456817641391019'})",0.099,0.005,0.002,0.021,4.329,0.002,1.016,0.853
2196456817641391019,"frozenset({'1487580008145748965', '1487580009445982239'})",0.024,0.021,0.002,0.087,4.188,0.002,1.073,0.780
"1487580008145748965, 1487580009496313889",frozenset({'1487580009471148064'}),0.007,0.052,0.002,0.311,5.996,0.002,1.377,0.839
"1487580008145748965, 1487580009471148064",frozenset({'1487580009496313889'}),0.012,0.032,0.002,0.173,5.501,0.002,1.172,0.828
"1487580009496313889, 1487580009471148064",frozenset({'1487580008145748965'}),0.006,0.072,0.002,0.351,4.862,0.002,1.430,0.799
1487580008145748965,"frozenset({'1487580009496313889', '1487580009471148064'})",0.072,0.006,0.002,0.028,4.862,0.002,1.023,0.856
1487580009496313889,"frozenset({'1487580008145748965', '1487580009471148064'})",0.032,0.012,0.002,0.064,5.501,0.002,1.056,0.845
1487580009471148064,"frozenset({'1487580008145748965', '1487580009496313889'})",0.052,0.007,0.002,0.039,5.996,0.002,1.034,0.879
"1487580008145748965, 1487580009605365797",frozenset({'1487580009471148064'}),0.010,0.052,0.004,0.377,7.258,0.003,1.521,0.871
"1487580008145748965, 1487580009471148064",frozenset({'1487580009605365797'}),0.012,0.037,0.004,0.337,9.048,0.004,1.451,0.900
"1487580009605365797, 1487580009471148064",frozenset({'1487580008145748965'}),0.010,0.072,0.004,0.409,5.658,0.003,1.570,0.831
1487580008145748965,"frozenset({'1487580009605365797', '1487580009471148064'})",0.072,0.010,0.004,0.055,5.658,0.003,1.048,0.887
1487580009605365797,"frozenset({'1487580008145748965', '1487580009471148064'})",0.037,0.012,0.004,0.106,9.048,0.004,1.105,0.924
1487580009471148064,"frozenset({'1487580008145748965', '1487580009605365797'})",0.052,0.010,0.004,0.076,7.258,0.003,1.071,0.909
"1487580008145748965, 1487580010100293687",frozenset({'1487580009471148064'}),0.010,0.052,0.002,0.258,4.972,0.002,1.278,0.807
"1487580008145748965, 1487580009471148064",frozenset({'1487580010100293687'}),0.012,0.066,0.002,0.210,3.168,0.002,1.182,0.692
"1487580010100293687, 1487580009471148064",frozenset({'1487580008145748965'}),0.007,0.072,0.002,0.333,4.612,0.002,1.392,0.789
1487580008145748965,"frozenset({'1487580010100293687', '1487580009471148064'})",0.072,0.007,0.002,0.034,4.612,0.002,1.028,0.844
1487580010100293687,"frozenset({'1487580008145748965', '1487580009471148064'})",0.066,0.012,0.002,0.037,3.168,0.002,1.026,0.733
1487580009471148064,"frozenset({'1487580008145748965', '1487580010100293687'})",0.052,0.010,0.002,0.047,4.972,0.002,1.040,0.843
"1487580008145748965, 1487580011383750769",frozenset({'1487580009471148064'}),0.007,0.052,0.002,0.283,5.458,0.002,1.323,0.823
"1487580008145748965, 1487580009471148064",frozenset({'1487580011383750769'}),0.012,0.028,0.002,0.177,6.320,0.002,1.181,0.852
"1487580011383750769, 1487580009471148064",frozenset({'1487580008145748965'}),0.005,0.072,0.002,0.438,6.061,0.002,1.651,0.839
1487580008145748965,"frozenset({'1487580011383750769', '1487580009471148064'})",0.072,0.005,0.002,0.029,6.061,0.002,1.025,0.900
1487580011383750769,"frozenset({'1487580008145748965', '1487580009471148064'})",0.028,0.012,0.002,0.074,6.320,0.002,1.067,0.866
1487580009471148064,"frozenset({'1487580008145748965', '1487580011383750769'})",0.052,0.007,0.002,0.040,5.458,0.002,1.034,0.862
"1487580008145748965, 1602943681873052386",frozenset({'1487580009471148064'}),0.012,0.052,0.002,0.178,3.425,0.001,1.153,0.716
"1487580008145748965, 1487580009471148064",frozenset({'1602943681873052386'}),0.012,0.104,0.002,0.177,1.702,0.001,1.089,0.417
"1602943681873052386, 1487580009471148064",frozenset({'1487580008145748965'}),0.007,0.072,0.002,0.296,4.097,0.002,1.318,0.761
1487580008145748965,"frozenset({'1602943681873052386', '1487580009471148064'})",0.072,0.007,0.002,0.029,4.097,0.002,1.022,0.815
1602943681873052386,"frozenset({'1487580008145748965', '1487580009471148064'})",0.104,0.012,0.002,0.020,1.702,0.001,1.008,0.460
1487580009471148064,"frozenset({'1487580008145748965', '1602943681873052386'})",0.052,0.012,0.002,0.040,3.425,0.001,1.029,0.747
"1487580008145748965, 1487580009496313889",frozenset({'1487580009605365797'}),0.007,0.037,0.002,0.335,9.012,0.002,1.449,0.895
"1487580008145748965, 1487580009605365797",frozenset({'1487580009496313889'}),0.010,0.032,0.002,0.209,6.632,0.002,1.224,0.858
"1487580009496313889, 1487580009605365797",frozenset({'1487580008145748965'}),0.005,0.072,0.002,0.448,6.199,0.002,1.681,0.843
1487580008145748965,"frozenset({'1487580009496313889', '1487580009605365797'})",0.072,0.005,0.002,0.030,6.199,0.002,1.026,0.904
1487580009496313889,"frozenset({'1487580008145748965', '1487580009605365797'})",0.032,0.010,0.002,0.069,6.632,0.002,1.063,0.877
1487580009605365797,"frozenset({'1487580008145748965', '1487580009496313889'})",0.037,0.007,0.002,0.059,9.012,0.002,1.056,0.923
"1487580008145748965, 1487580009496313889",frozenset({'1783999063314661546'}),0.007,0.041,0.002,0.329,8.041,0.002,1.430,0.881
"1487580008145748965, 1783999063314661546",frozenset({'1487580009496313889'}),0.007,0.032,0.002,0.286,9.092,0.002,1.357,0.897
"1487580009496313889, 1783999063314661546",frozenset({'1487580008145748965'}),0.010,0.072,0.002,0.224,3.094,0.001,1.195,0.683
1487580008145748965,"frozenset({'1487580009496313889', '1783999063314661546'})",0.072,0.010,0.002,0.030,3.094,0.001,1.021,0.729
1487580009496313889,"frozenset({'1487580008145748965', '1783999063314661546'})",0.032,0.007,0.002,0.068,9.092,0.002,1.065,0.919
1783999063314661546,"frozenset({'1487580008145748965', '1487580009496313889'})",0.041,0.007,0.002,0.052,8.041,0.002,1.048,0.913
"1487580008145748965, 1487580009605365797",frozenset({'1487580010100293687'}),0.010,0.066,0.002,0.235,3.546,0.002,1.221,0.726
"1487580008145748965, 1487580010100293687",frozenset({'1487580009605365797'}),0.010,0.037,0.002,0.258,6.939,0.002,1.298,0.864
"1487580009605365797, 1487580010100293687",frozenset({'1487580008145748965'}),0.007,0.072,0.002,0.364,5.039,0.002,1.459,0.807
1487580008145748965,"frozenset({'1487580009605365797', '1487580010100293687'})",0.072,0.007,0.002,0.034,5.039,0.002,1.028,0.864
1487580009605365797,"frozenset({'1487580008145748965', '1487580010100293687'})",0.037,0.010,0.002,0.066,6.939,0.002,1.061,0.889
1487580010100293687,"frozenset({'1487580008145748965', '1487580009605365797'})",0.066,0.010,0.002,0.037,3.546,0.002,1.028,0.769
"1487580008145748965, 1487580009605365797",frozenset({'1487580011383750769'}),0.010,0.028,0.002,0.205,7.341,0.002,1.223,0.873
"1487580008145748965, 1487580011383750769",frozenset({'1487580009605365797'}),0.007,0.037,0.002,0.294,7.905,0.002,1.364,0.880
"1487580009605365797, 1487580011383750769",frozenset({'1487580008145748965'}),0.004,0.072,0.002,0.495,6.856,0.002,1.839,0.858
1487580008145748965,"frozenset({'1487580009605365797', '1487580011383750769'})",0.072,0.004,0.002,0.030,6.856,0.002,1.026,0.921
1487580009605365797,"frozenset({'1487580008145748965', '1487580011383750769'})",0.037,0.007,0.002,0.058,7.905,0.002,1.053,0.907
1487580011383750769,"frozenset({'1487580008145748965', '1487580009605365797'})",0.028,0.010,0.002,0.077,7.341,0.002,1.072,0.889
"1487580008145748965, 1602943681873052386",frozenset({'1487580009605365797'}),0.012,0.037,0.002,0.195,5.231,0.002,1.195,0.818
"1487580008145748965, 1487580009605365797",frozenset({'1602943681873052386'}),0.010,0.104,0.002,0.216,2.085,0.001,1.144,0.526
"1602943681873052386, 1487580009605365797",frozenset({'1487580008145748965'}),0.007,0.072,0.002,0.307,4.246,0.002,1.338,0.770
1487580008145748965,"frozenset({'1602943681873052386', '1487580009605365797'})",0.072,0.007,0.002,0.031,4.246,0.002,1.025,0.824
1602943681873052386,"frozenset({'1487580008145748965', '1487580009605365797'})",0.104,0.010,0.002,0.022,2.085,0.001,1.012,0.581
1487580009605365797,"frozenset({'1487580008145748965', '1602943681873052386'})",0.037,0.012,0.002,0.061,5.231,0.002,1.052,0.840
"1487580008145748965, 1487580010872045658",frozenset({'1487580010796548183'}),0.005,0.027,0.002,0.438,15.981,0.002,1.731,0.942
"1487580008145748965, 1487580010796548183",frozenset({'1487580010872045658'}),0.007,0.017,0.002,0.294,17.179,0.002,1.393,0.948
"1487580010872045658, 1487580010796548183",frozenset({'1487580008145748965'}),0.006,0.072,0.002,0.346,4.793,0.002,1.419,0.796
1487580008145748965,"frozenset({'1487580010872045658', '1487580010796548183'})",0.072,0.006,0.002,0.029,4.793,0.002,1.023,0.853
1487580010872045658,"frozenset({'1487580008145748965', '1487580010796548183'})",0.017,0.007,0.002,0.121,17.179,0.002,1.129,0.958
1487580010796548183,"frozenset({'1487580008145748965', '1487580010872045658'})",0.027,0.005,0.002,0.075,15.981,0.002,1.077,0.964
"1487580008145748965, 1487580010821714008",frozenset({'1487580011383750769'}),0.005,0.028,0.002,0.459,16.420,0.002,1.797,0.944
"1487580008145748965, 1487580011383750769",frozenset({'1487580010821714008'}),0.007,0.016,0.002,0.299,18.892,0.002,1.405,0.954
"1487580010821714008, 1487580011383750769",frozenset({'1487580008145748965'}),0.005,0.072,0.002,0.431,5.961,0.002,1.630,0.836
1487580008145748965,"frozenset({'1487580010821714008', '1487580011383750769'})",0.072,0.005,0.002,0.030,5.961,0.002,1.026,0.897
