antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"runail, ingarden","grattol, bpw_style, freedecor",0.056,0.010,0.003,0.050,5.239,0.002,1.043,0.857
"freedecor, ingarden","runail, grattol, bpw_style",0.011,0.020,0.003,0.245,12.521,0.003,1.299,0.931
"grattol, bpw_style","runail, ingarden, freedecor",0.032,0.008,0.003,0.087,10.438,0.003,1.086,0.934
"runail, bpw_style","grattol, ingarden, freedecor",0.061,0.004,0.003,0.046,10.404,0.003,1.044,0.962
"freedecor, bpw_style","runail, grattol, ingarden",0.036,0.018,0.003,0.078,4.222,0.002,1.065,0.792
"runail, grattol","freedecor, ingarden, bpw_style",0.069,0.008,0.003,0.040,4.813,0.002,1.033,0.851
"grattol, freedecor","runail, ingarden, bpw_style",0.013,0.017,0.003,0.216,12.558,0.003,1.253,0.932
"runail, freedecor","grattol, ingarden, bpw_style",0.026,0.010,0.003,0.107,11.039,0.003,1.109,0.934
ingarden,"runail, grattol, bpw_style, freedecor",0.102,0.006,0.003,0.027,4.330,0.002,1.022,0.856
bpw_style,"runail, grattol, ingarden, freedecor",0.113,0.004,0.003,0.025,7.061,0.002,1.022,0.968
grattol,"runail, ingarden, bpw_style, freedecor",0.163,0.006,0.003,0.017,2.759,0.002,1.011,0.762
freedecor,"runail, grattol, ingarden, bpw_style",0.051,0.007,0.003,0.055,8.136,0.002,1.051,0.924
"runail, grattol, bpw_style, irisk",freedecor,0.011,0.051,0.004,0.367,7.255,0.004,1.500,0.872
"grattol, bpw_style, freedecor, irisk",runail,0.005,0.330,0.004,0.839,2.540,0.003,4.166,0.609
"runail, grattol, bpw_style, freedecor",irisk,0.006,0.260,0.004,0.657,2.525,0.003,2.159,0.608
"runail, bpw_style, freedecor, irisk",grattol,0.011,0.163,0.004,0.395,2.421,0.002,1.383,0.593
"runail, grattol, freedecor, irisk",bpw_style,0.005,0.113,0.004,0.803,7.114,0.004,4.512,0.864
"grattol, bpw_style, irisk","runail, freedecor",0.014,0.026,0.004,0.288,11.065,0.004,1.369,0.923
"runail, grattol, bpw_style","freedecor, irisk",0.020,0.021,0.004,0.213,10.303,0.004,1.245,0.921
"grattol, bpw_style, freedecor","runail, irisk",0.010,0.139,0.004,0.435,3.124,0.003,1.524,0.686
"runail, bpw_style, irisk","grattol, freedecor",0.033,0.013,0.004,0.128,9.879,0.004,1.132,0.929
"freedecor, bpw_style, irisk","runail, grattol",0.015,0.069,0.004,0.271,3.911,0.003,1.277,0.756
"runail, bpw_style, freedecor","grattol, irisk",0.019,0.052,0.004,0.221,4.226,0.003,1.216,0.778
"runail, grattol, irisk","freedecor, bpw_style",0.034,0.036,0.004,0.123,3.421,0.003,1.099,0.733
"grattol, freedecor, irisk","runail, bpw_style",0.006,0.061,0.004,0.648,10.706,0.004,2.671,0.912
"runail, grattol, freedecor","bpw_style, irisk",0.008,0.047,0.004,0.503,10.642,0.004,1.916,0.914
"runail, freedecor, irisk","grattol, bpw_style",0.014,0.032,0.004,0.297,9.188,0.004,1.376,0.904
"grattol, bpw_style","runail, freedecor, irisk",0.032,0.014,0.004,0.129,9.188,0.004,1.132,0.921
"bpw_style, irisk","runail, grattol, freedecor",0.047,0.008,0.004,0.088,10.642,0.004,1.088,0.951
"runail, bpw_style","grattol, freedecor, irisk",0.061,0.006,0.004,0.069,10.706,0.004,1.067,0.965
"freedecor, bpw_style","runail, grattol, irisk",0.036,0.034,0.004,0.116,3.421,0.003,1.093,0.734
"grattol, irisk","runail, bpw_style, freedecor",0.052,0.019,0.004,0.080,4.226,0.003,1.066,0.805
"runail, grattol","freedecor, bpw_style, irisk",0.069,0.015,0.004,0.060,3.911,0.003,1.048,0.800
"grattol, freedecor","runail, bpw_style, irisk",0.013,0.033,0.004,0.322,9.879,0.004,1.427,0.911
"runail, irisk","grattol, bpw_style, freedecor",0.139,0.010,0.004,0.030,3.124,0.003,1.021,0.790
"freedecor, irisk","runail, grattol, bpw_style",0.021,0.020,0.004,0.202,10.303,0.004,1.228,0.922
"runail, freedecor","grattol, bpw_style, irisk",0.026,0.014,0.004,0.160,11.065,0.004,1.173,0.934
bpw_style,"runail, grattol, freedecor, irisk",0.113,0.005,0.004,0.037,7.114,0.004,1.033,0.969
grattol,"runail, bpw_style, freedecor, irisk",0.163,0.011,0.004,0.026,2.421,0.002,1.015,0.701
irisk,"runail, grattol, bpw_style, freedecor",0.260,0.006,0.004,0.016,2.525,0.003,1.010,0.817
runail,"grattol, bpw_style, freedecor, irisk",0.330,0.005,0.004,0.013,2.540,0.003,1.008,0.905
freedecor,"runail, grattol, bpw_style, irisk",0.051,0.011,0.004,0.082,7.255,0.004,1.077,0.908
"runail, ingarden, bpw_style, irisk",freedecor,0.011,0.051,0.004,0.361,7.135,0.003,1.486,0.870
"freedecor, ingarden, bpw_style, irisk",runail,0.005,0.330,0.004,0.867,2.623,0.002,5.022,0.622
"runail, ingarden, bpw_style, freedecor",irisk,0.006,0.260,0.004,0.650,2.497,0.002,2.113,0.603
"runail, ingarden, freedecor, irisk",bpw_style,0.006,0.113,0.004,0.734,6.498,0.003,3.333,0.851
"runail, bpw_style, freedecor, irisk",ingarden,0.011,0.102,0.004,0.382,3.758,0.003,1.454,0.742
"ingarden, bpw_style, irisk","runail, freedecor",0.014,0.026,0.004,0.291,11.156,0.004,1.373,0.923
"runail, ingarden, bpw_style","freedecor, irisk",0.017,0.021,0.004,0.235,11.366,0.004,1.280,0.928
"freedecor, ingarden, bpw_style","runail, irisk",0.008,0.139,0.004,0.481,3.456,0.003,1.660,0.717
"runail, ingarden, irisk","freedecor, bpw_style",0.031,0.036,0.004,0.130,3.614,0.003,1.108,0.747
"freedecor, ingarden, irisk","runail, bpw_style",0.006,0.061,0.004,0.632,10.436,0.004,2.552,0.910
"runail, ingarden, freedecor","bpw_style, irisk",0.008,0.047,0.004,0.487,10.302,0.004,1.856,0.910
"runail, bpw_style, irisk","freedecor, ingarden",0.033,0.011,0.004,0.124,10.866,0.004,1.128,0.939
"freedecor, bpw_style, irisk","runail, ingarden",0.015,0.056,0.004,0.262,4.711,0.003,1.280,0.800
"runail, bpw_style, freedecor","ingarden, irisk",0.019,0.043,0.004,0.214,4.940,0.003,1.217,0.813
"runail, freedecor, irisk","ingarden, bpw_style",0.014,0.025,0.004,0.287,11.304,0.004,1.367,0.925
"ingarden, bpw_style","runail, freedecor, irisk",0.025,0.014,0.004,0.159,11.304,0.004,1.172,0.935
"ingarden, irisk","runail, bpw_style, freedecor",0.043,0.019,0.004,0.093,4.940,0.003,1.082,0.834
"runail, ingarden","freedecor, bpw_style, irisk",0.056,0.015,0.004,0.073,4.711,0.003,1.062,0.834
"freedecor, ingarden","runail, bpw_style, irisk",0.011,0.033,0.004,0.354,10.866,0.004,1.498,0.918
"bpw_style, irisk","runail, ingarden, freedecor",0.047,0.008,0.004,0.086,10.302,0.004,1.084,0.948
"runail, bpw_style","freedecor, ingarden, irisk",0.061,0.006,0.004,0.067,10.436,0.004,1.065,0.962
"freedecor, bpw_style","runail, ingarden, irisk",0.036,0.031,0.004,0.113,3.614,0.003,1.092,0.750
"runail, irisk","freedecor, ingarden, bpw_style",0.139,0.008,0.004,0.029,3.456,0.003,1.021,0.826
"freedecor, irisk","runail, ingarden, bpw_style",0.021,0.017,0.004,0.195,11.366,0.004,1.221,0.931
"runail, freedecor","ingarden, bpw_style, irisk",0.026,0.014,0.004,0.155,11.156,0.004,1.167,0.935
ingarden,"runail, bpw_style, freedecor, irisk",0.102,0.011,0.004,0.040,3.758,0.003,1.030,0.817
bpw_style,"runail, ingarden, freedecor, irisk",0.113,0.006,0.004,0.036,6.498,0.003,1.031,0.954
irisk,"runail, ingarden, bpw_style, freedecor",0.260,0.006,0.004,0.016,2.497,0.002,1.009,0.810
runail,"freedecor, ingarden, bpw_style, irisk",0.330,0.005,0.004,0.012,2.623,0.002,1.008,0.924
freedecor,"runail, ingarden, bpw_style, irisk",0.051,0.011,0.004,0.080,7.135,0.003,1.075,0.906
"runail, bpw_style, irisk, masura",freedecor,0.009,0.051,0.003,0.339,6.689,0.002,1.435,0.858
"freedecor, bpw_style, irisk, masura",runail,0.004,0.330,0.003,0.823,2.490,0.002,3.778,0.601
"runail, bpw_style, freedecor, masura",irisk,0.004,0.260,0.003,0.650,2.497,0.002,2.113,0.602
"runail, freedecor, irisk, masura",bpw_style,0.004,0.113,0.003,0.739,6.540,0.002,3.394,0.850
"runail, bpw_style, freedecor, irisk",masura,0.011,0.095,0.003,0.273,2.880,0.002,1.245,0.660
"bpw_style, irisk, masura","runail, freedecor",0.011,0.026,0.003,0.270,10.350,0.003,1.334,0.913
"runail, bpw_style, masura","freedecor, irisk",0.014,0.021,0.003,0.213,10.301,0.003,1.245,0.915
"freedecor, bpw_style, masura","runail, irisk",0.007,0.139,0.003,0.433,3.111,0.002,1.519,0.683
"runail, irisk, masura","freedecor, bpw_style",0.025,0.036,0.003,0.116,3.247,0.002,1.091,0.710
"freedecor, irisk, masura","runail, bpw_style",0.005,0.061,0.003,0.580,9.584,0.003,2.239,0.900
"runail, freedecor, masura","bpw_style, irisk",0.006,0.047,0.003,0.481,10.193,0.003,1.837,0.907
"runail, bpw_style, irisk","freedecor, masura",0.033,0.009,0.003,0.089,9.544,0.003,1.087,0.925
"freedecor, bpw_style, irisk","runail, masura",0.015,0.049,0.003,0.187,3.805,0.002,1.170,0.749
"runail, bpw_style, freedecor","irisk, masura",0.019,0.036,0.003,0.153,4.285,0.002,1.138,0.781
"runail, freedecor, irisk","bpw_style, masura",0.014,0.021,0.003,0.205,9.911,0.003,1.232,0.912
"bpw_style, masura","runail, freedecor, irisk",0.021,0.014,0.003,0.139,9.911,0.003,1.146,0.918
"irisk, masura","runail, bpw_style, freedecor",0.036,0.019,0.003,0.081,4.285,0.002,1.068,0.795
"runail, masura","freedecor, bpw_style, irisk",0.049,0.015,0.003,0.059,3.805,0.002,1.046,0.775
"freedecor, masura","runail, bpw_style, irisk",0.009,0.033,0.003,0.311,9.544,0.003,1.404,0.904
"bpw_style, irisk","runail, freedecor, masura",0.047,0.006,0.003,0.061,10.193,0.003,1.059,0.947
"runail, bpw_style","freedecor, irisk, masura",0.061,0.005,0.003,0.048,9.584,0.003,1.045,0.953
"freedecor, bpw_style","runail, irisk, masura",0.036,0.025,0.003,0.080,3.247,0.002,1.061,0.718
"runail, irisk","freedecor, bpw_style, masura",0.139,0.007,0.003,0.021,3.111,0.002,1.014,0.788
"freedecor, irisk","runail, bpw_style, masura",0.021,0.014,0.003,0.139,10.301,0.003,1.146,0.922
"runail, freedecor","bpw_style, irisk, masura",0.026,0.011,0.003,0.111,10.350,0.003,1.112,0.928
masura,"runail, bpw_style, freedecor, irisk",0.095,0.011,0.003,0.030,2.880,0.002,1.020,0.721
bpw_style,"runail, freedecor, irisk, masura",0.113,0.004,0.003,0.026,6.540,0.002,1.022,0.955
irisk,"runail, bpw_style, freedecor, masura",0.260,0.004,0.003,0.011,2.497,0.002,1.007,0.810
freedecor,"runail, bpw_style, irisk, masura",0.051,0.009,0.003,0.057,6.689,0.002,1.051,0.896
"runail, bpw_style, freedecor, irisk",milv,0.011,0.054,0.003,0.261,4.814,0.002,1.279,0.801
"runail, bpw_style, milv, irisk",freedecor,0.006,0.051,0.003,0.477,9.423,0.002,1.815,0.899
"freedecor, bpw_style, milv, irisk",runail,0.004,0.330,0.003,0.667,2.018,0.001,2.009,0.506
"runail, bpw_style, freedecor, milv",irisk,0.005,0.260,0.003,0.602,2.312,0.002,1.858,0.570
"runail, milv, freedecor, irisk",bpw_style,0.003,0.113,0.003,0.795,7.038,0.002,4.324,0.861
"runail, bpw_style, irisk","freedecor, milv",0.033,0.011,0.003,0.084,7.550,0.002,1.080,0.897
"freedecor, bpw_style, irisk","runail, milv",0.015,0.027,0.003,0.179,6.719,0.002,1.185,0.864
"bpw_style, milv, irisk","runail, freedecor",0.009,0.026,0.003,0.320,12.264,0.003,1.431,0.926
"runail, bpw_style, freedecor","milv, irisk",0.019,0.022,0.003,0.146,6.570,0.002,1.144,0.864
"runail, bpw_style, milv","freedecor, irisk",0.010,0.021,0.003,0.273,13.202,0.003,1.347,0.934
"freedecor, bpw_style, milv","runail, irisk",0.009,0.139,0.003,0.315,2.259,0.002,1.256,0.562
"runail, freedecor, irisk","bpw_style, milv",0.014,0.018,0.003,0.196,10.771,0.002,1.221,0.920
"runail, milv, irisk","freedecor, bpw_style",0.015,0.036,0.003,0.185,5.159,0.002,1.183,0.818
"freedecor, milv, irisk","runail, bpw_style",0.005,0.061,0.003,0.544,8.981,0.002,2.060,0.893
"runail, freedecor, milv","bpw_style, irisk",0.006,0.047,0.003,0.481,10.175,0.002,1.834,0.907
"bpw_style, irisk","runail, freedecor, milv",0.047,0.006,0.003,0.058,10.175,0.002,1.056,0.946
"runail, bpw_style","freedecor, milv, irisk",0.061,0.005,0.003,0.045,8.981,0.002,1.042,0.946
"freedecor, bpw_style","runail, milv, irisk",0.036,0.015,0.003,0.077,5.159,0.002,1.067,0.836
"bpw_style, milv","runail, freedecor, irisk",0.018,0.014,0.003,0.152,10.771,0.002,1.162,0.924
"runail, irisk","freedecor, bpw_style, milv",0.139,0.009,0.003,0.020,2.259,0.002,1.011,0.648
"freedecor, irisk","runail, bpw_style, milv",0.021,0.010,0.003,0.133,13.202,0.003,1.142,0.944
"milv, irisk","runail, bpw_style, freedecor",0.022,0.019,0.003,0.124,6.570,0.002,1.120,0.867
"runail, freedecor","bpw_style, milv, irisk",0.026,0.009,0.003,0.106,12.264,0.003,1.108,0.943
"runail, milv","freedecor, bpw_style, irisk",0.027,0.015,0.003,0.104,6.719,0.002,1.098,0.874
"freedecor, milv","runail, bpw_style, irisk",0.011,0.033,0.003,0.246,7.550,0.002,1.283,0.877
bpw_style,"runail, milv, freedecor, irisk",0.113,0.003,0.003,0.024,7.038,0.002,1.021,0.967
irisk,"runail, bpw_style, freedecor, milv",0.260,0.005,0.003,0.011,2.312,0.002,1.006,0.767
freedecor,"runail, bpw_style, milv, irisk",0.051,0.006,0.003,0.054,9.423,0.002,1.051,0.942
milv,"runail, bpw_style, freedecor, irisk",0.054,0.011,0.003,0.051,4.814,0.002,1.042,0.838
"grattol, ingarden, bpw_style, irisk",runail,0.006,0.330,0.005,0.832,2.518,0.003,3.986,0.606
"runail, grattol, ingarden, bpw_style",irisk,0.007,0.260,0.005,0.680,2.611,0.003,2.310,0.621
"runail, ingarden, bpw_style, irisk",grattol,0.011,0.163,0.005,0.413,2.530,0.003,1.425,0.612
"runail, grattol, ingarden, irisk",bpw_style,0.012,0.113,0.005,0.391,3.462,0.003,1.457,0.720
"runail, grattol, bpw_style, irisk",ingarden,0.011,0.102,0.005,0.406,3.992,0.003,1.513,0.758
"grattol, ingarden, bpw_style","runail, irisk",0.010,0.139,0.005,0.475,3.409,0.003,1.639,0.714
"ingarden, bpw_style, irisk","runail, grattol",0.014,0.069,0.005,0.332,4.798,0.004,1.394,0.803
"runail, ingarden, bpw_style","grattol, irisk",0.017,0.052,0.005,0.269,5.147,0.004,1.296,0.820
"grattol, ingarden, irisk","runail, bpw_style",0.015,0.061,0.005,0.300,4.949,0.004,1.342,0.810
"runail, grattol, ingarden","bpw_style, irisk",0.018,0.047,0.005,0.250,5.293,0.004,1.270,0.826
"runail, ingarden, irisk","grattol, bpw_style",0.031,0.032,0.005,0.148,4.590,0.004,1.136,0.807
"grattol, bpw_style, irisk","runail, ingarden",0.014,0.056,0.005,0.319,5.730,0.004,1.387,0.838
"runail, grattol, bpw_style","ingarden, irisk",0.020,0.043,0.005,0.236,5.454,0.004,1.252,0.833
"runail, bpw_style, irisk","grattol, ingarden",0.033,0.030,0.005,0.142,4.666,0.004,1.130,0.812
"runail, grattol, irisk","ingarden, bpw_style",0.034,0.025,0.005,0.136,5.347,0.004,1.128,0.842
"ingarden, bpw_style","runail, grattol, irisk",0.025,0.034,0.005,0.182,5.347,0.004,1.181,0.834
"grattol, ingarden","runail, bpw_style, irisk",0.030,0.033,0.005,0.152,4.666,0.004,1.141,0.810
"ingarden, irisk","runail, grattol, bpw_style",0.043,0.020,0.005,0.107,5.454,0.004,1.098,0.854
"runail, ingarden","grattol, bpw_style, irisk",0.056,0.014,0.005,0.083,5.730,0.004,1.075,0.874
"grattol, bpw_style","runail, ingarden, irisk",0.032,0.031,0.005,0.143,4.590,0.004,1.131,0.808
"bpw_style, irisk","runail, grattol, ingarden",0.047,0.018,0.005,0.098,5.293,0.004,1.088,0.851
"runail, bpw_style","grattol, ingarden, irisk",0.061,0.015,0.005,0.076,4.949,0.004,1.066,0.849
"grattol, irisk","runail, ingarden, bpw_style",0.052,0.017,0.005,0.088,5.147,0.004,1.078,0.850
"runail, grattol","ingarden, bpw_style, irisk",0.069,0.014,0.005,0.067,4.798,0.004,1.057,0.850
"runail, irisk","grattol, ingarden, bpw_style",0.139,0.010,0.005,0.033,3.409,0.003,1.024,0.821
ingarden,"runail, grattol, bpw_style, irisk",0.102,0.011,0.005,0.045,3.992,0.003,1.036,0.834
bpw_style,"runail, grattol, ingarden, irisk",0.113,0.012,0.005,0.041,3.462,0.003,1.030,0.802
grattol,"runail, ingarden, bpw_style, irisk",0.163,0.011,0.005,0.028,2.530,0.003,1.018,0.723
irisk,"runail, grattol, ingarden, bpw_style",0.260,0.007,0.005,0.018,2.611,0.003,1.011,0.834
runail,"grattol, ingarden, bpw_style, irisk",0.330,0.006,0.005,0.014,2.518,0.003,1.009,0.900
"grattol, ingarden, bpw_style, masura",runail,0.003,0.330,0.002,0.828,2.505,0.001,3.883,0.602
"runail, ingarden, bpw_style, masura",grattol,0.005,0.163,0.002,0.466,2.857,0.001,1.567,0.653
"runail, grattol, ingarden, masura",bpw_style,0.004,0.113,0.002,0.480,4.250,0.002,1.706,0.768
"runail, grattol, ingarden, bpw_style",masura,0.007,0.095,0.002,0.314,3.308,0.001,1.319,0.703
"runail, grattol, bpw_style, masura",ingarden,0.005,0.102,0.002,0.466,4.580,0.002,1.682,0.785
"ingarden, bpw_style, masura","runail, grattol",0.006,0.069,0.002,0.348,5.022,0.002,1.427,0.806
"grattol, ingarden, masura","runail, bpw_style",0.006,0.061,0.002,0.340,5.622,0.002,1.424,0.827
"runail, ingarden, masura","grattol, bpw_style",0.012,0.032,0.002,0.179,5.549,0.002,1.179,0.830
"grattol, ingarden, bpw_style","runail, masura",0.010,0.049,0.002,0.219,4.452,0.002,1.218,0.783
"runail, ingarden, bpw_style","grattol, masura",0.017,0.020,0.002,0.124,6.087,0.002,1.118,0.850
"runail, grattol, ingarden","bpw_style, masura",0.018,0.021,0.002,0.115,5.577,0.002,1.107,0.836
"grattol, bpw_style, masura","runail, ingarden",0.006,0.056,0.002,0.336,6.029,0.002,1.421,0.839
"runail, bpw_style, masura","grattol, ingarden",0.014,0.030,0.002,0.157,5.183,0.002,1.151,0.818
"runail, grattol, masura","ingarden, bpw_style",0.012,0.025,0.002,0.173,6.799,0.002,1.178,0.864
"runail, grattol, bpw_style","ingarden, masura",0.020,0.018,0.002,0.109,6.191,0.002,1.102,0.855
"ingarden, masura","runail, grattol, bpw_style",0.018,0.020,0.002,0.121,6.191,0.002,1.116,0.853
"ingarden, bpw_style","runail, grattol, masura",0.025,0.012,0.002,0.084,6.799,0.002,1.078,0.875
"grattol, ingarden","runail, bpw_style, masura",0.030,0.014,0.002,0.070,5.183,0.002,1.061,0.832
"runail, ingarden","grattol, bpw_style, masura",0.056,0.006,0.002,0.038,6.029,0.002,1.033,0.883
"bpw_style, masura","runail, grattol, ingarden",0.021,0.018,0.002,0.103,5.577,0.002,1.094,0.838
"grattol, masura","runail, ingarden, bpw_style",0.020,0.017,0.002,0.105,6.087,0.002,1.098,0.853
"runail, masura","grattol, ingarden, bpw_style",0.049,0.010,0.002,0.043,4.452,0.002,1.035,0.816
"grattol, bpw_style","runail, ingarden, masura",0.032,0.012,0.002,0.066,5.549,0.002,1.058,0.847
"runail, bpw_style","grattol, ingarden, masura",0.061,0.006,0.002,0.035,5.622,0.002,1.030,0.875
"runail, grattol","ingarden, bpw_style, masura",0.069,0.006,0.002,0.031,5.022,0.002,1.025,0.860
ingarden,"runail, grattol, bpw_style, masura",0.102,0.005,0.002,0.021,4.580,0.002,1.017,0.870
masura,"runail, grattol, ingarden, bpw_style",0.095,0.007,0.002,0.022,3.308,0.001,1.016,0.771
bpw_style,"runail, grattol, ingarden, masura",0.113,0.004,0.002,0.019,4.250,0.002,1.015,0.862
grattol,"runail, ingarden, bpw_style, masura",0.163,0.005,0.002,0.013,2.857,0.001,1.009,0.777
"grattol, bpw_style, irisk, masura",runail,0.004,0.330,0.003,0.886,2.682,0.002,5.877,0.629
"runail, grattol, bpw_style, masura",irisk,0.005,0.260,0.003,0.680,2.611,0.002,2.309,0.620
"runail, bpw_style, irisk, masura",grattol,0.009,0.163,0.003,0.365,2.235,0.002,1.317,0.557
"runail, grattol, irisk, masura",bpw_style,0.007,0.113,0.003,0.458,4.051,0.002,1.635,0.758
"runail, grattol, bpw_style, irisk",masura,0.011,0.095,0.003,0.273,2.884,0.002,1.246,0.661
"grattol, bpw_style, masura","runail, irisk",0.006,0.139,0.003,0.490,3.514,0.002,1.686,0.720
"bpw_style, irisk, masura","runail, grattol",0.011,0.069,0.003,0.290,4.194,0.002,1.312,0.770
"runail, bpw_style, masura","grattol, irisk",0.014,0.052,0.003,0.230,4.396,0.002,1.230,0.783
"grattol, irisk, masura","runail, bpw_style",0.009,0.061,0.003,0.357,5.898,0.003,1.461,0.838
"runail, grattol, masura","bpw_style, irisk",0.012,0.047,0.003,0.252,5.331,0.003,1.273,0.823
"runail, irisk, masura","grattol, bpw_style",0.025,0.032,0.003,0.125,3.887,0.002,1.107,0.762
"grattol, bpw_style, irisk","runail, masura",0.014,0.049,0.003,0.215,4.361,0.002,1.211,0.782
"runail, grattol, bpw_style","irisk, masura",0.020,0.036,0.003,0.159,4.458,0.002,1.146,0.791
"runail, bpw_style, irisk","grattol, masura",0.033,0.020,0.003,0.095,4.680,0.002,1.083,0.813
"runail, grattol, irisk","bpw_style, masura",0.034,0.021,0.003,0.091,4.417,0.002,1.078,0.801
"bpw_style, masura","runail, grattol, irisk",0.021,0.034,0.003,0.150,4.417,0.002,1.137,0.790
"grattol, masura","runail, bpw_style, irisk",0.020,0.033,0.003,0.153,4.680,0.002,1.141,0.803
"irisk, masura","runail, grattol, bpw_style",0.036,0.020,0.003,0.087,4.458,0.002,1.074,0.804
"runail, masura","grattol, bpw_style, irisk",0.049,0.014,0.003,0.063,4.361,0.002,1.052,0.811
"grattol, bpw_style","runail, irisk, masura",0.032,0.025,0.003,0.096,3.887,0.002,1.079,0.767
"bpw_style, irisk","runail, grattol, masura",0.047,0.012,0.003,0.066,5.331,0.003,1.057,0.853
"runail, bpw_style","grattol, irisk, masura",0.061,0.009,0.003,0.051,5.898,0.003,1.045,0.884
"grattol, irisk","runail, bpw_style, masura",0.052,0.014,0.003,0.060,4.396,0.002,1.049,0.815
"runail, grattol","bpw_style, irisk, masura",0.069,0.011,0.003,0.045,4.194,0.002,1.036,0.818
"runail, irisk","grattol, bpw_style, masura",0.139,0.006,0.003,0.022,3.514,0.002,1.016,0.831
masura,"runail, grattol, bpw_style, irisk",0.095,0.011,0.003,0.033,2.884,0.002,1.022,0.722
bpw_style,"runail, grattol, irisk, masura",0.113,0.007,0.003,0.028,4.051,0.002,1.021,0.849
grattol,"runail, bpw_style, irisk, masura",0.163,0.009,0.003,0.019,2.235,0.002,1.011,0.660
irisk,"runail, grattol, bpw_style, masura",0.260,0.005,0.003,0.012,2.611,0.002,1.007,0.834
"grattol, bpw_style, severina, irisk",runail,0.002,0.330,0.002,0.944,2.858,0.001,12.052,0.652
"runail, grattol, bpw_style, severina",irisk,0.003,0.260,0.002,0.864,3.320,0.002,5.455,0.701
"runail, bpw_style, severina, irisk",grattol,0.005,0.163,0.002,0.443,2.719,0.001,1.504,0.635
"runail, grattol, severina, irisk",bpw_style,0.006,0.113,0.002,0.367,3.249,0.002,1.401,0.696
"runail, grattol, bpw_style, irisk",severina,0.011,0.057,0.002,0.199,3.492,0.002,1.178,0.722
"grattol, bpw_style, severina","runail, irisk",0.003,0.139,0.002,0.680,4.881,0.002,2.690,0.798
"bpw_style, severina, irisk","runail, grattol",0.006,0.069,0.002,0.354,5.114,0.002,1.441,0.810
"runail, bpw_style, severina","grattol, irisk",0.007,0.052,0.002,0.329,6.302,0.002,1.413,0.847
"grattol, severina, irisk","runail, bpw_style",0.008,0.061,0.002,0.300,4.954,0.002,1.342,0.804
"runail, grattol, severina","bpw_style, irisk",0.009,0.047,0.002,0.258,5.453,0.002,1.283,0.824
"runail, severina, irisk","grattol, bpw_style",0.021,0.032,0.002,0.108,3.355,0.002,1.085,0.717
"grattol, bpw_style, irisk","runail, severina",0.014,0.034,0.002,0.156,4.559,0.002,1.145,0.792
"runail, grattol, bpw_style","severina, irisk",0.020,0.029,0.002,0.116,4.032,0.002,1.098,0.767
"runail, bpw_style, irisk","grattol, severina",0.033,0.013,0.002,0.069,5.453,0.002,1.061,0.844
"runail, grattol, irisk","bpw_style, severina",0.034,0.010,0.002,0.067,6.636,0.002,1.061,0.879
"bpw_style, severina","runail, grattol, irisk",0.010,0.034,0.002,0.226,6.636,0.002,1.248,0.858
"grattol, severina","runail, bpw_style, irisk",0.013,0.033,0.002,0.178,5.453,0.002,1.176,0.827
"severina, irisk","runail, grattol, bpw_style",0.029,0.020,0.002,0.079,4.032,0.002,1.064,0.774
"runail, severina","grattol, bpw_style, irisk",0.034,0.014,0.002,0.066,4.559,0.002,1.055,0.808
"grattol, bpw_style","runail, severina, irisk",0.032,0.021,0.002,0.070,3.355,0.002,1.053,0.725
"bpw_style, irisk","runail, grattol, severina",0.047,0.009,0.002,0.048,5.453,0.002,1.041,0.857
"runail, bpw_style","grattol, severina, irisk",0.061,0.008,0.002,0.037,4.954,0.002,1.031,0.850
"grattol, irisk","runail, bpw_style, severina",0.052,0.007,0.002,0.043,6.302,0.002,1.038,0.888
"runail, grattol","bpw_style, severina, irisk",0.069,0.006,0.002,0.033,5.114,0.002,1.027,0.864
"runail, irisk","grattol, bpw_style, severina",0.139,0.003,0.002,0.016,4.881,0.002,1.013,0.924
severina,"runail, grattol, bpw_style, irisk",0.057,0.011,0.002,0.040,3.492,0.002,1.029,0.757
bpw_style,"runail, grattol, severina, irisk",0.113,0.006,0.002,0.020,3.249,0.002,1.014,0.780
grattol,"runail, bpw_style, severina, irisk",0.163,0.005,0.002,0.014,2.719,0.001,1.009,0.755
"grattol, uno, bpw_style, irisk",runail,0.003,0.330,0.003,0.868,2.626,0.002,5.059,0.621
"runail, grattol, uno, bpw_style",irisk,0.004,0.260,0.003,0.663,2.546,0.002,2.194,0.610
"runail, uno, bpw_style, irisk",grattol,0.006,0.163,0.003,0.465,2.848,0.002,1.563,0.653
"runail, grattol, uno, irisk",bpw_style,0.006,0.113,0.003,0.415,3.679,0.002,1.518,0.733
"runail, grattol, bpw_style, irisk",uno,0.011,0.075,0.003,0.230,3.072,0.002,1.202,0.682
"grattol, uno, bpw_style","runail, irisk",0.006,0.139,0.003,0.461,3.309,0.002,1.597,0.702
"uno, bpw_style, irisk","runail, grattol",0.008,0.069,0.003,0.349,5.041,0.002,1.430,0.808
"runail, uno, bpw_style","grattol, irisk",0.009,0.052,0.003,0.289,5.540,0.002,1.333,0.827
"grattol, uno, irisk","runail, bpw_style",0.009,0.061,0.003,0.289,4.776,0.002,1.322,0.798
"runail, grattol, uno","bpw_style, irisk",0.012,0.047,0.003,0.223,4.713,0.002,1.226,0.797
"runail, uno, irisk","grattol, bpw_style",0.018,0.032,0.003,0.147,4.559,0.002,1.135,0.795
